E-EF,total,Cl,Li,P,S
-20.0850,0,0,0,0,0
-20.0750,0,0,0,0,0
-20.0650,0,0,0,0,0
-20.0550,0,0,0,0,0
-20.0450,0,0,0,0,0
-20.0350,0,0,0,0,0
-20.0250,0,0,0,0,0
-20.0150,0,0,0,0,0
-20.0050,0,0,0,0,0
-19.9950,0,0,0,0,0
-19.9850,0,0,0,0,0
-19.9750,0,0,0,0,0
-19.9650,0,0,0,0,0
-19.9550,0,0,0,0,0
-19.9450,0,0,0,0,0
-19.9350,0,0,0,0,0
-19.9250,0,0,0,0,0
-19.9150,0,0,0,0,0
-19.9050,0,0,0,0,0
-19.8950,0,0,0,0,0
-19.8850,0,0,0,0,0
-19.8750,0,0,0,0,0
-19.8650,0,0,0,0,0
-19.8550,0,0,0,0,0
-19.8450,0,0,0,0,0
-19.8350,0,0,0,0,0
-19.8250,0,0,0,0,0
-19.8150,0,0,0,0,0
-19.8050,0,0,0,0,0
-19.7950,0,0,0,0,0
-19.7850,0,0,0,0,0
-19.7750,0,0,0,0,0
-19.7650,0,0,0,0,0
-19.7550,0,0,0,0,0
-19.7450,0,0,0,0,0
-19.7350,0,0,0,0,0
-19.7250,0,0,0,0,0
-19.7150,0,0,0,0,0
-19.7050,0,0,0,0,0
-19.6950,0,0,0,0,0
-19.6850,0,0,0,0,0
-19.6750,0,0,0,0,0
-19.6650,0,0,0,0,0
-19.6550,0,0,0,0,0
-19.6450,0,0,0,0,0
-19.6350,0,0,0,0,0
-19.6250,0,0,0,0,0
-19.6150,0,0,0,0,0
-19.6050,0,0,0,0,0
-19.5950,0,0,0,0,0
-19.5850,0,0,0,0,0
-19.5750,0,0,0,0,0
-19.5650,0,0,0,0,0
-19.5550,0,0,0,0,0
-19.5450,0,0,0,0,0
-19.5350,0,0,0,0,0
-19.5250,0,0,0,0,0
-19.5150,0,0,0,0,0
-19.5050,0,0,0,0,0
-19.4950,0,0,0,0,0
-19.4850,0,0,0,0,0
-19.4750,0,0,0,0,0
-19.4650,0,0,0,0,0
-19.4550,0,0,0,0,0
-19.4450,0,0,0,0,0
-19.4350,0,0,0,0,0
-19.4250,0,0,0,0,0
-19.4150,0,0,0,0,0
-19.4050,0,0,0,0,0
-19.3950,0,0,0,0,0
-19.3850,0,0,0,0,0
-19.3750,0,0,0,0,0
-19.3650,0,0,0,0,0
-19.3550,0,0,0,0,0
-19.3450,0,0,0,0,0
-19.3350,0,0,0,0,0
-19.3250,0,0,0,0,0
-19.3150,0,0,0,0,0
-19.3050,0,0,0,0,0
-19.2950,0,0,0,0,0
-19.2850,0,0,0,0,0
-19.2750,0,0,0,0,0
-19.2650,0,0,0,0,0
-19.2550,0,0,0,0,0
-19.2450,0,0,0,0,0
-19.2350,0,0,0,0,0
-19.2250,0,0,0,0,0
-19.2150,0,0,0,0,0
-19.2050,0,0,0,0,0
-19.1950,0,0,0,0,0
-19.1850,0,0,0,0,0
-19.1750,0,0,0,0,0
-19.1650,0,0,0,0,0
-19.1550,0,0,0,0,0
-19.1450,0,0,0,0,0
-19.1350,0,0,0,0,0
-19.1250,0,0,0,0,0
-19.1150,0,0,0,0,0
-19.1050,0,0,0,0,0
-19.0950,0,0,0,0,0
-19.0850,0,0,0,0,0
-19.0750,0,0,0,0,0
-19.0650,0,0,0,0,0
-19.0550,0,0,0,0,0
-19.0450,0,0,0,0,0
-19.0350,0,0,0,0,0
-19.0250,0,0,0,0,0
-19.0150,0,0,0,0,0
-19.0050,0,0,0,0,0
-18.9950,0,0,0,0,0
-18.9850,0,0,0,0,0
-18.9750,0,0,0,0,0
-18.9650,0,0,0,0,0
-18.9550,0,0,0,0,0
-18.9450,0,0,0,0,0
-18.9350,0,0,0,0,0
-18.9250,0,0,0,0,0
-18.9150,0,0,0,0,0
-18.9050,0,0,0,0,0
-18.8950,0,0,0,0,0
-18.8850,0,0,0,0,0
-18.8750,0,0,0,0,0
-18.8650,0,0,0,0,0
-18.8550,0,0,0,0,0
-18.8450,0,0,0,0,0
-18.8350,0,0,0,0,0
-18.8250,0,0,0,0,0
-18.8150,0,0,0,0,0
-18.8050,0,0,0,0,0
-18.7950,0,0,0,0,0
-18.7850,0,0,0,0,0
-18.7750,0,0,0,0,0
-18.7650,0,0,0,0,0
-18.7550,0,0,0,0,0
-18.7450,0,0,0,0,0
-18.7350,0,0,0,0,0
-18.7250,0,0,0,0,0
-18.7150,0,0,0,0,0
-18.7050,0,0,0,0,0
-18.6950,0,0,0,0,0
-18.6850,0,0,0,0,0
-18.6750,0,0,0,0,0
-18.6650,0,0,0,0,0
-18.6550,0,0,0,0,0
-18.6450,0,0,0,0,0
-18.6350,0,0,0,0,0
-18.6250,0,0,0,0,0
-18.6150,0,0,0,0,0
-18.6050,0,0,0,0,0
-18.5950,0,0,0,0,0
-18.5850,0,0,0,0,0
-18.5750,0,0,0,0,0
-18.5650,0,0,0,0,0
-18.5550,0,0,0,0,0
-18.5450,0,0,0,0,0
-18.5350,0,0,0,0,0
-18.5250,0,0,0,0,0
-18.5150,0,0,0,0,0
-18.5050,0,0,0,0,0
-18.4950,0,0,0,0,0
-18.4850,0,0,0,0,0
-18.4750,0,0,0,0,0
-18.4650,0,0,0,0,0
-18.4550,0,0,0,0,0
-18.4450,0,0,0,0,0
-18.4350,0,0,0,0,0
-18.4250,0,0,0,0,0
-18.4150,0,0,0,0,0
-18.4050,0,0,0,0,0
-18.3950,0,0,0,0,0
-18.3850,0,0,0,0,0
-18.3750,0,0,0,0,0
-18.3650,0,0,0,0,0
-18.3550,0,0,0,0,0
-18.3450,0,0,0,0,0
-18.3350,0,0,0,0,0
-18.3250,0,0,0,0,0
-18.3150,0,0,0,0,0
-18.3050,0,0,0,0,0
-18.2950,0,0,0,0,0
-18.2850,0,0,0,0,0
-18.2750,0,0,0,0,0
-18.2650,0,0,0,0,0
-18.2550,0,0,0,0,0
-18.2450,0,0,0,0,0
-18.2350,0,0,0,0,0
-18.2250,0,0,0,0,0
-18.2150,0,0,0,0,0
-18.2050,0,0,0,0,0
-18.1950,0,0,0,0,0
-18.1850,0,0,0,0,0
-18.1750,0,0,0,0,0
-18.1650,0,0,0,0,0
-18.1550,0,0,0,0,0
-18.1450,0,0,0,0,0
-18.1350,0,0,0,0,0
-18.1250,0,0,0,0,0
-18.1150,0,0,0,0,0
-18.1050,0,0,0,0,0
-18.0950,0,0,0,0,0
-18.0850,0,0,0,0,0
-18.0750,0,0,0,0,0
-18.0650,0,0,0,0,0
-18.0550,0,0,0,0,0
-18.0450,0,0,0,0,0
-18.0350,0,0,0,0,0
-18.0250,0,0,0,0,0
-18.0150,0,0,0,0,0
-18.0050,0,0,0,0,0
-17.9950,0,0,0,0,0
-17.9850,0,0,0,0,0
-17.9750,0,0,0,0,0
-17.9650,0,0,0,0,0
-17.9550,0,0,0,0,0
-17.9450,0,0,0,0,0
-17.9350,0,0,0,0,0
-17.9250,0,0,0,0,0
-17.9150,0,0,0,0,0
-17.9050,0,0,0,0,0
-17.8950,0,0,0,0,0
-17.8850,0,0,0,0,0
-17.8750,0,0,0,0,0
-17.8650,0,0,0,0,0
-17.8550,0,0,0,0,0
-17.8450,0,0,0,0,0
-17.8350,0,0,0,0,0
-17.8250,0,0,0,0,0
-17.8150,0,0,0,0,0
-17.8050,0,0,0,0,0
-17.7950,0,0,0,0,0
-17.7850,0,0,0,0,0
-17.7750,0,0,0,0,0
-17.7650,0,0,0,0,0
-17.7550,0,0,0,0,0
-17.7450,0,0,0,0,0
-17.7350,0,0,0,0,0
-17.7250,0,0,0,0,0
-17.7150,0,0,0,0,0
-17.7050,0,0,0,0,0
-17.6950,0,0,0,0,0
-17.6850,0,0,0,0,0
-17.6750,0,0,0,0,0
-17.6650,0,0,0,0,0
-17.6550,0,0,0,0,0
-17.6450,0,0,0,0,0
-17.6350,0,0,0,0,0
-17.6250,0,0,0,0,0
-17.6150,0,0,0,0,0
-17.6050,0,0,0,0,0
-17.5950,0,0,0,0,0
-17.5850,0,0,0,0,0
-17.5750,0,0,0,0,0
-17.5650,0,0,0,0,0
-17.5550,0,0,0,0,0
-17.5450,0,0,0,0,0
-17.5350,0,0,0,0,0
-17.5250,0,0,0,0,0
-17.5150,0,0,0,0,0
-17.5050,0,0,0,0,0
-17.4950,0,0,0,0,0
-17.4850,0,0,0,0,0
-17.4750,0,0,0,0,0
-17.4650,0,0,0,0,0
-17.4550,0,0,0,0,0
-17.4450,0,0,0,0,0
-17.4350,0,0,0,0,0
-17.4250,0,0,0,0,0
-17.4150,0,0,0,0,0
-17.4050,0,0,0,0,0
-17.3950,0,0,0,0,0
-17.3850,0,0,0,0,0
-17.3750,0,0,0,0,0
-17.3650,0,0,0,0,0
-17.3550,0,0,0,0,0
-17.3450,0,0,0,0,0
-17.3350,0,0,0,0,0
-17.3250,0,0,0,0,0
-17.3150,0,0,0,0,0
-17.3050,0,0,0,0,0
-17.2950,0,0,0,0,0
-17.2850,0,0,0,0,0
-17.2750,0,0,0,0,0
-17.2650,0,0,0,0,0
-17.2550,0,0,0,0,0
-17.2450,0,0,0,0,0
-17.2350,0,0,0,0,0
-17.2250,0,0,0,0,0
-17.2150,0,0,0,0,0
-17.2050,0,0,0,0,0
-17.1950,0,0,0,0,0
-17.1850,0,0,0,0,0
-17.1750,0,0,0,0,0
-17.1650,0,0,0,0,0
-17.1550,0,0,0,0,0
-17.1450,0,0,0,0,0
-17.1350,0,0,0,0,0
-17.1250,0,0,0,0,0
-17.1150,0,0,0,0,0
-17.1050,0,0,0,0,0
-17.0950,0,0,0,0,0
-17.0850,0,0,0,0,0
-17.0750,0,0,0,0,0
-17.0650,0,0,0,0,0
-17.0550,0,0,0,0,0
-17.0450,0,0,0,0,0
-17.0350,0,0,0,0,0
-17.0250,0,0,0,0,0
-17.0150,0,0,0,0,0
-17.0050,0,0,0,0,0
-16.9950,0,0,0,0,0
-16.9850,0,0,0,0,0
-16.9750,0,0,0,0,0
-16.9650,0,0,0,0,0
-16.9550,0,0,0,0,0
-16.9450,0,0,0,0,0
-16.9350,0,0,0,0,0
-16.9250,0,0,0,0,0
-16.9150,0,0,0,0,0
-16.9050,0,0,0,0,0
-16.8950,0,0,0,0,0
-16.8850,0,0,0,0,0
-16.8750,0,0,0,0,0
-16.8650,0,0,0,0,0
-16.8550,0,0,0,0,0
-16.8450,0,0,0,0,0
-16.8350,0,0,0,0,0
-16.8250,0,0,0,0,0
-16.8150,0,0,0,0,0
-16.8050,0,0,0,0,0
-16.7950,0,0,0,0,0
-16.7850,0,0,0,0,0
-16.7750,0,0,0,0,0
-16.7650,0,0,0,0,0
-16.7550,0,0,0,0,0
-16.7450,0,0,0,0,0
-16.7350,0,0,0,0,0
-16.7250,0,0,0,0,0
-16.7150,0,0,0,0,0
-16.7050,0,0,0,0,0
-16.6950,0,0,0,0,0
-16.6850,0,0,0,0,0
-16.6750,0,0,0,0,0
-16.6650,0,0,0,0,0
-16.6550,0,0,0,0,0
-16.6450,0,0,0,0,0
-16.6350,0,0,0,0,0
-16.6250,0,0,0,0,0
-16.6150,0,0,0,0,0
-16.6050,0,0,0,0,0
-16.5950,0,0,0,0,0
-16.5850,0,0,0,0,0
-16.5750,0,0,0,0,0
-16.5650,0,0,0,0,0
-16.5550,0,0,0,0,0
-16.5450,0,0,0,0,0
-16.5350,0,0,0,0,0
-16.5250,0,0,0,0,0
-16.5150,0,0,0,0,0
-16.5050,0,0,0,0,0
-16.4950,0,0,0,0,0
-16.4850,0,0,0,0,0
-16.4750,0,0,0,0,0
-16.4650,0,0,0,0,0
-16.4550,0,0,0,0,0
-16.4450,0,0,0,0,0
-16.4350,0,0,0,0,0
-16.4250,0,0,0,0,0
-16.4150,0,0,0,0,0
-16.4050,0,0,0,0,0
-16.3950,0,0,0,0,0
-16.3850,0,0,0,0,0
-16.3750,0,0,0,0,0
-16.3650,0,0,0,0,0
-16.3550,0,0,0,0,0
-16.3450,0,0,0,0,0
-16.3350,0,0,0,0,0
-16.3250,0,0,0,0,0
-16.3150,0,0,0,0,0
-16.3050,0,0,0,0,0
-16.2950,0,0,0,0,0
-16.2850,0,0,0,0,0
-16.2750,0,0,0,0,0
-16.2650,0,0,0,0,0
-16.2550,0,0,0,0,0
-16.2450,0,0,0,0,0
-16.2350,0,0,0,0,0
-16.2250,0,0,0,0,0
-16.2150,0,0,0,0,0
-16.2050,0,0,0,0,0
-16.1950,0,0,0,0,0
-16.1850,0,0,0,0,0
-16.1750,0,0,0,0,0
-16.1650,0,0,0,0,0
-16.1550,0,0,0,0,0
-16.1450,0,0,0,0,0
-16.1350,0,0,0,0,0
-16.1250,0,0,0,0,0
-16.1150,0,0,0,0,0
-16.1050,0,0,0,0,0
-16.0950,0,0,0,0,0
-16.0850,0,0,0,0,0
-16.0750,0,0,0,0,0
-16.0650,0,0,0,0,0
-16.0550,0,0,0,0,0
-16.0450,0,0,0,0,0
-16.0350,0,0,0,0,0
-16.0250,0,0,0,0,0
-16.0150,0,0,0,0,0
-16.0050,0,0,0,0,0
-15.9950,0,0,0,0,0
-15.9850,0,0,0,0,0
-15.9750,0,0,0,0,0
-15.9650,15.8,1.5284,2.9564,5.0962,6.1563
-15.9550,19.06,1.6223,3.5577,6.2452,7.561
-15.9450,21.02,1.5244,3.9094,7.0176,8.4769
-15.9350,27.23,1.5662,5.031,9.2923,11.244
-15.9250,40.09,1.5871,7.3392,14.035,16.994
-15.9150,70.54,1.3228,12.777,25.408,30.744
-15.9050,0,0,0,0,0
-15.8950,32.53,0.56099,5.5929,11.894,14.347
-15.8850,38.23,0.50493,6.7694,13.984,16.856
-15.8750,67.24,0.60157,12.213,24.509,29.598
-15.8650,0.06806,0.00031927,0.012572,0.024924,0.030008
-15.8550,0,0,0,0,0
-15.8450,0,0,0,0,0
-15.8350,0,0,0,0,0
-15.8250,0,0,0,0,0
-15.8150,0,0,0,0,0
-15.8050,0,0,0,0,0
-15.7950,0,0,0,0,0
-15.7850,0,0,0,0,0
-15.7750,14.5,3.6269,2.7948,3.6379,4.395
-15.7650,21.85,6.0635,4.2129,5.2091,6.2997
-15.7550,30.9,10.372,5.9683,6.5623,7.9276
-15.7450,52.9,25.258,10.348,7.8144,9.4546
-15.7350,59.74,30.773,11.53,7.8323,9.4544
-15.7250,0.3452,0.17982,0.066852,0.044196,0.053497
-15.7150,0,0,0,0,0
-15.7050,59.01,38.759,11.029,4.1441,5.0263
-15.6950,48.97,23.275,9.0316,7.4701,9.0531
-15.6850,28.32,3.1818,4.5234,9.2691,11.229
-15.6750,178.6,79.711,32.291,30.039,36.241
-15.6650,58.84,9.9451,9.4408,17.762,21.45
-15.6550,221.9,28.127,36.768,70.853,85.317
-15.6450,0,0,0,0,0
-15.6350,0,0,0,0,0
-15.6250,0,0,0,0,0
-15.6150,0,0,0,0,0
-15.6050,0,0,0,0,0
-15.5950,0,0,0,0,0
-15.5850,0,0,0,0,0
-15.5750,60.42,41.939,10.753,3.4692,4.2167
-15.5650,85.66,57.831,14.428,5.9879,7.2948
-15.5550,43.97,28.893,6.9925,3.6324,4.4328
-15.5450,36.93,23.661,5.5751,3.4421,4.2
-15.5350,0,0,0,0,0
-15.5250,0,0,0,0,0
-15.5150,394.6,319.33,71.988,1.3393,1.7382
-15.5050,0,0,0,0,0
-15.4950,0,0,0,0,0
-15.4850,0,0,0,0,0
-15.4750,0,0,0,0,0
-15.4650,0,0,0,0,0
-15.4550,178,144.38,32.083,0.79325,0.99465
-15.4450,0,0,0,0,0
-15.4350,0,0,0,0,0
-15.4250,0,0,0,0,0
-15.4150,0,0,0,0,0
-15.4050,0,0,0,0,0
-15.3950,0,0,0,0,0
-15.3850,0,0,0,0,0
-15.3750,0,0,0,0,0
-15.3650,0,0,0,0,0
-15.3550,0,0,0,0,0
-15.3450,0,0,0,0,0
-15.3350,0,0,0,0,0
-15.3250,0,0,0,0,0
-15.3150,0,0,0,0,0
-15.3050,0,0,0,0,0
-15.2950,0,0,0,0,0
-15.2850,0,0,0,0,0
-15.2750,0,0,0,0,0
-15.2650,0,0,0,0,0
-15.2550,0,0,0,0,0
-15.2450,0,0,0,0,0
-15.2350,0,0,0,0,0
-15.2250,0,0,0,0,0
-15.2150,145.2,115.07,28.421,0.60124,0.77373
-15.2050,74.17,58.343,14.032,0.80569,0.9834
-15.1950,0,0,0,0,0
-15.1850,0,0,0,0,0
-15.1750,0,0,0,0,0
-15.1650,0,0,0,0,0
-15.1550,0,0,0,0,0
-15.1450,312.3,253.16,57.959,0.26193,0.41013
-15.1350,0,0,0,0,0
-15.1250,0,0,0,0,0
-15.1150,0,0,0,0,0
-15.1050,0,0,0,0,0
-15.0950,0,0,0,0,0
-15.0850,0,0,0,0,0
-15.0750,0,0,0,0,0
-15.0650,0,0,0,0,0
-15.0550,0,0,0,0,0
-15.0450,0,0,0,0,0
-15.0350,0,0,0,0,0
-15.0250,0,0,0,0,0
-15.0150,0,0,0,0,0
-15.0050,0,0,0,0,0
-14.9950,0,0,0,0,0
-14.9850,0,0,0,0,0
-14.9750,0,0,0,0,0
-14.9650,0,0,0,0,0
-14.9550,0,0,0,0,0
-14.9450,0,0,0,0,0
-14.9350,0,0,0,0,0
-14.9250,0,0,0,0,0
-14.9150,0,0,0,0,0
-14.9050,0,0,0,0,0
-14.8950,0,0,0,0,0
-14.8850,0,0,0,0,0
-14.8750,0,0,0,0,0
-14.8650,0,0,0,0,0
-14.8550,0,0,0,0,0
-14.8450,0,0,0,0,0
-14.8350,0,0,0,0,0
-14.8250,0,0,0,0,0
-14.8150,0,0,0,0,0
-14.8050,0,0,0,0,0
-14.7950,0,0,0,0,0
-14.7850,0,0,0,0,0
-14.7750,0,0,0,0,0
-14.7650,0,0,0,0,0
-14.7550,0,0,0,0,0
-14.7450,0,0,0,0,0
-14.7350,0,0,0,0,0
-14.7250,0,0,0,0,0
-14.7150,0,0,0,0,0
-14.7050,0,0,0,0,0
-14.6950,0,0,0,0,0
-14.6850,0,0,0,0,0
-14.6750,0,0,0,0,0
-14.6650,0,0,0,0,0
-14.6550,0,0,0,0,0
-14.6450,0,0,0,0,0
-14.6350,0,0,0,0,0
-14.6250,0,0,0,0,0
-14.6150,0,0,0,0,0
-14.6050,0,0,0,0,0
-14.5950,0,0,0,0,0
-14.5850,0,0,0,0,0
-14.5750,0,0,0,0,0
-14.5650,0,0,0,0,0
-14.5550,0,0,0,0,0
-14.5450,0,0,0,0,0
-14.5350,0,0,0,0,0
-14.5250,0,0,0,0,0
-14.5150,0,0,0,0,0
-14.5050,0,0,0,0,0
-14.4950,0,0,0,0,0
-14.4850,0,0,0,0,0
-14.4750,0,0,0,0,0
-14.4650,0,0,0,0,0
-14.4550,0,0,0,0,0
-14.4450,0,0,0,0,0
-14.4350,0,0,0,0,0
-14.4250,0,0,0,0,0
-14.4150,0,0,0,0,0
-14.4050,0,0,0,0,0
-14.3950,0,0,0,0,0
-14.3850,0,0,0,0,0
-14.3750,0,0,0,0,0
-14.3650,0,0,0,0,0
-14.3550,0,0,0,0,0
-14.3450,0,0,0,0,0
-14.3350,0,0,0,0,0
-14.3250,0,0,0,0,0
-14.3150,0,0,0,0,0
-14.3050,0,0,0,0,0
-14.2950,0,0,0,0,0
-14.2850,0,0,0,0,0
-14.2750,0,0,0,0,0
-14.2650,0,0,0,0,0
-14.2550,0,0,0,0,0
-14.2450,0,0,0,0,0
-14.2350,0,0,0,0,0
-14.2250,0,0,0,0,0
-14.2150,0,0,0,0,0
-14.2050,0,0,0,0,0
-14.1950,0,0,0,0,0
-14.1850,0,0,0,0,0
-14.1750,0,0,0,0,0
-14.1650,0,0,0,0,0
-14.1550,0,0,0,0,0
-14.1450,0,0,0,0,0
-14.1350,0,0,0,0,0
-14.1250,0,0,0,0,0
-14.1150,0,0,0,0,0
-14.1050,0,0,0,0,0
-14.0950,0,0,0,0,0
-14.0850,0,0,0,0,0
-14.0750,0,0,0,0,0
-14.0650,0,0,0,0,0
-14.0550,0,0,0,0,0
-14.0450,0,0,0,0,0
-14.0350,0,0,0,0,0
-14.0250,0,0,0,0,0
-14.0150,0,0,0,0,0
-14.0050,0,0,0,0,0
-13.9950,0,0,0,0,0
-13.9850,0,0,0,0,0
-13.9750,0,0,0,0,0
-13.9650,0,0,0,0,0
-13.9550,0,0,0,0,0
-13.9450,0,0,0,0,0
-13.9350,0,0,0,0,0
-13.9250,0,0,0,0,0
-13.9150,0,0,0,0,0
-13.9050,0,0,0,0,0
-13.8950,0,0,0,0,0
-13.8850,0,0,0,0,0
-13.8750,0,0,0,0,0
-13.8650,0,0,0,0,0
-13.8550,0,0,0,0,0
-13.8450,0,0,0,0,0
-13.8350,0,0,0,0,0
-13.8250,0,0,0,0,0
-13.8150,0,0,0,0,0
-13.8050,0,0,0,0,0
-13.7950,0,0,0,0,0
-13.7850,0,0,0,0,0
-13.7750,0,0,0,0,0
-13.7650,0,0,0,0,0
-13.7550,0,0,0,0,0
-13.7450,0,0,0,0,0
-13.7350,0,0,0,0,0
-13.7250,0,0,0,0,0
-13.7150,0,0,0,0,0
-13.7050,0,0,0,0,0
-13.6950,0,0,0,0,0
-13.6850,0,0,0,0,0
-13.6750,0,0,0,0,0
-13.6650,0,0,0,0,0
-13.6550,0,0,0,0,0
-13.6450,0,0,0,0,0
-13.6350,0,0,0,0,0
-13.6250,0,0,0,0,0
-13.6150,0,0,0,0,0
-13.6050,0,0,0,0,0
-13.5950,0,0,0,0,0
-13.5850,0,0,0,0,0
-13.5750,0,0,0,0,0
-13.5650,0,0,0,0,0
-13.5550,0,0,0,0,0
-13.5450,0,0,0,0,0
-13.5350,0,0,0,0,0
-13.5250,0,0,0,0,0
-13.5150,0,0,0,0,0
-13.5050,0,0,0,0,0
-13.4950,0,0,0,0,0
-13.4850,0,0,0,0,0
-13.4750,0,0,0,0,0
-13.4650,0,0,0,0,0
-13.4550,0,0,0,0,0
-13.4450,0,0,0,0,0
-13.4350,0,0,0,0,0
-13.4250,0,0,0,0,0
-13.4150,0,0,0,0,0
-13.4050,0,0,0,0,0
-13.3950,0,0,0,0,0
-13.3850,0,0,0,0,0
-13.3750,0,0,0,0,0
-13.3650,0,0,0,0,0
-13.3550,0,0,0,0,0
-13.3450,0,0,0,0,0
-13.3350,0,0,0,0,0
-13.3250,0,0,0,0,0
-13.3150,0,0,0,0,0
-13.3050,0,0,0,0,0
-13.2950,0,0,0,0,0
-13.2850,0,0,0,0,0
-13.2750,0,0,0,0,0
-13.2650,0,0,0,0,0
-13.2550,0,0,0,0,0
-13.2450,0,0,0,0,0
-13.2350,0,0,0,0,0
-13.2250,0,0,0,0,0
-13.2150,0,0,0,0,0
-13.2050,0,0,0,0,0
-13.1950,8.195,0.012532,1.4375,1.3032,5.4173
-13.1850,12.02,0.015528,2.0987,1.8998,7.9599
-13.1750,12.75,0.014446,2.2069,2.0176,8.4685
-13.1650,13.35,0.013779,2.2859,2.1053,8.8859
-13.1550,14.07,0.013703,2.3807,2.2214,9.3927
-13.1450,15.77,0.015138,2.6307,2.4907,10.557
-13.1350,19,0.019075,3.1249,3.0098,12.758
-13.1250,21.5,0.021744,3.5162,3.4015,14.475
-13.1150,19.86,0.017845,3.3317,3.0654,13.358
-13.1050,16.75,0.014615,2.7649,2.6,11.303
-13.0950,42.16,0.045134,7.4249,6.3106,28.198
-13.0850,44.29,0.045532,7.5691,6.6855,29.792
-13.0750,31.69,0.033442,5.3981,4.7809,21.356
-13.0650,28.13,0.024825,4.6298,4.2714,19.085
-13.0550,23,0.016963,3.4779,3.6115,15.788
-13.0450,30.8,0.026353,4.6142,4.8462,21.165
-13.0350,38.1,0.034588,5.6383,5.9406,26.3
-13.0250,34.12,0.030861,4.9535,5.3089,23.66
-13.0150,15.5,0.016111,2.3266,2.3683,10.713
-13.0050,15,0.015929,2.2237,2.2833,10.407
-12.9950,15.26,0.016538,2.2295,2.3218,10.615
-12.9850,16.42,0.018245,2.3519,2.5121,11.468
-12.9750,21.13,0.024118,2.9676,3.2397,14.805
-12.9650,17.96,0.021273,2.412,2.7668,12.671
-12.9550,61.79,0.051995,7.6907,9.8979,43.857
-12.9450,95.16,0.08085,11.621,15.017,68.028
-12.9350,69.38,0.052771,8.3873,10.999,49.638
-12.9250,57.89,0.04597,6.9767,9.1727,41.438
-12.9150,51.85,0.039306,6.3221,8.1969,37.058
-12.9050,87.79,0.041193,10.254,13.898,63.209
-12.8950,141.8,0.052517,16.513,22.019,102.56
-12.8850,161.9,0.13067,21.491,24.616,114.73
-12.8750,141.5,0.10066,17.234,21.634,101.76
-12.8650,49.26,0.037696,6.9466,7.4745,34.575
-12.8550,0,0,0,0,0
-12.8450,37.25,0.033159,5.5234,5.6246,25.884
-12.8350,40.03,0.053995,5.6038,6.1512,28.034
-12.8250,40.57,0.063832,5.3028,6.3809,28.632
-12.8150,60.07,0.066288,7.0592,9.6,43.069
-12.8050,74.18,0.072558,8.6414,11.919,53.207
-12.7950,41.35,0.043838,4.8772,6.5822,29.634
-12.7850,33.17,0.032408,3.8252,5.3011,23.844
-12.7750,46.98,0.02615,5.2395,7.5118,33.987
-12.7650,141.4,0.12402,15.064,22.341,103.14
-12.7550,210,0.28793,23.399,32.59,152.66
-12.7450,36.12,0.031269,4.058,5.6675,26.201
-12.7350,16.32,0.011561,1.8811,2.5419,11.809
-12.7250,120.9,0.18781,12.443,19.299,88.36
-12.7150,151.1,0.1323,15.506,24.252,110.63
-12.7050,67.65,0.029828,7.4201,10.615,49.279
-12.6950,33.91,0.019509,3.6533,5.3335,24.736
-12.6850,52.85,0.024829,5.6266,8.2054,38.731
-12.6750,0,0,0,0,0
-12.6650,30.99,0.025686,3.0501,5.1203,22.638
-12.6550,37.86,0.022982,3.7104,6.2681,27.703
-12.6450,50.65,0.024928,4.9364,8.3943,37.035
-12.6350,115.1,0.070978,10.939,18.825,84.603
-12.6250,91.31,0.065928,8.2842,14.991,67.531
-12.6150,0,0,0,0,0
-12.6050,0,0,0,0,0
-12.5950,0,0,0,0,0
-12.5850,0,0,0,0,0
-12.5750,0,0,0,0,0
-12.5650,0,0,0,0,0
-12.5550,0,0,0,0,0
-12.5450,0,0,0,0,0
-12.5350,0,0,0,0,0
-12.5250,0,0,0,0,0
-12.5150,0,0,0,0,0
-12.5050,0,0,0,0,0
-12.4950,0,0,0,0,0
-12.4850,0,0,0,0,0
-12.4750,0,0,0,0,0
-12.4650,0,0,0,0,0
-12.4550,0,0,0,0,0
-12.4450,0,0,0,0,0
-12.4350,0,0,0,0,0
-12.4250,0,0,0,0,0
-12.4150,0,0,0,0,0
-12.4050,0,0,0,0,0
-12.3950,0,0,0,0,0
-12.3850,0,0,0,0,0
-12.3750,0,0,0,0,0
-12.3650,0,0,0,0,0
-12.3550,0,0,0,0,0
-12.3450,0,0,0,0,0
-12.3350,0,0,0,0,0
-12.3250,0,0,0,0,0
-12.3150,0,0,0,0,0
-12.3050,0,0,0,0,0
-12.2950,0,0,0,0,0
-12.2850,0,0,0,0,0
-12.2750,0,0,0,0,0
-12.2650,0,0,0,0,0
-12.2550,0,0,0,0,0
-12.2450,0,0,0,0,0
-12.2350,0,0,0,0,0
-12.2250,0,0,0,0,0
-12.2150,0,0,0,0,0
-12.2050,0,0,0,0,0
-12.1950,0,0,0,0,0
-12.1850,0,0,0,0,0
-12.1750,0,0,0,0,0
-12.1650,0,0,0,0,0
-12.1550,0,0,0,0,0
-12.1450,0,0,0,0,0
-12.1350,0,0,0,0,0
-12.1250,0,0,0,0,0
-12.1150,0,0,0,0,0
-12.1050,0,0,0,0,0
-12.0950,0,0,0,0,0
-12.0850,0,0,0,0,0
-12.0750,0,0,0,0,0
-12.0650,0,0,0,0,0
-12.0550,0,0,0,0,0
-12.0450,0,0,0,0,0
-12.0350,0,0,0,0,0
