cond_id,window,lli,lam_pe,lam_ne,pvs,v_peak,dqdv_peak,v_valley,dqdv_valley
9e6455ff7be2,31,0.06,0.08,0.18,-32.713823319094345,3.626552519372426,8.418481853762769,3.7707787222776683,3.700291333936827
9ed5185a33d2,31,0.04,0.0,0.04,-4.930919219234839,3.662187432307426,6.252147211915693,3.89161317476973,5.1208674090210975
9f1a7ef57b84,31,0.1,0.14,0.2,-31.30224736725072,3.6195515827902165,8.086298638594185,3.765452993252143,3.519256597084179
9f6b3da88858,31,0.08,0.08,0.08,-10.283840081271705,3.6532030864511587,6.7688567763149186,3.8545609844016733,4.6981243546907985
a011e67b2b31,31,0.18,0.02,0.18,-61.464383650538444,3.5509590989712416,7.019852397454751,3.6032780313375214,3.804101466307155
a02c649236c9,31,0.16,0.1,0.2,-4.438111663738695,3.6756014269938433,5.423945053318089,3.8783417203773882,4.5241609925427735
a044c98981cc,31,0.18,0.18,0.02,-8.455450752401434,3.5975302412541197,5.337535003972243,3.739226018827864,4.139433334874219
a0cc7207367c,31,0.1,0.0,0.18,-2.4068418474403095,3.611402674438405,5.551923887196845,3.8817542724466945,4.901230347588134
a0fe639ab7c3,31,0.16,0.06,0.08,-8.78730007966418,3.637796266208213,4.734785656900766,3.715520145920517,4.051802602513027
a173203bb4a7,31,0.2,0.02,0.18,-58.88603592761046,3.568745581197952,6.7062030729354,3.6227959378673487,3.5233918282011385
a1758482ae9c,31,0.2,0.0,0.08,-44.2934958760151,3.5982506798893312,6.192849334778969,3.6634744283842884,3.303861499799338
a1b94a92c4b7,31,0.2,0.04,0.06,-52.726697148352926,3.5739572282185166,6.96294111046433,3.6391096249803745,3.527670417912518
a1bcbf145ca1,31,0.12,0.08,0.14,-5.748735817533386,3.6672908998247955,5.897116394245642,3.876320618115942,4.695459765776413
a27500784980,31,0.16,0.18,0.2,-20.75706984881273,3.6384997266735724,6.980782138622632,3.802110685872205,3.584698030505362
a27b7001235e,31,0.0,0.0,0.2,-41.36004180850647,3.6228169494544735,9.302275433353985,3.748619669326274,4.0990696798324855
a31908f67e7c,31,0.08,0.0,0.2,-12.113810334109235,3.6726565147005727,6.570920732375381,3.837720720551032,4.571364249752551
a31e55b8c41b,31,0.2,0.14,0.0,-6.525001552160274,3.5999139654939833,4.490116037046761,3.7218277239763946,3.6946285737193345
a3270083244c,31,0.08,0.04,0.0,-7.198536495865687,3.6037452965400085,5.885706675603974,3.740609859333078,4.900482125347362
a4225216cdf9,31,0.14,0.2,0.16,-24.864516083212933,3.6258209641056007,7.36780299380661,3.7854014153484834,3.399912297311576
a4a6daff62b0,31,0.2,0.04,0.16,-62.71383987830367,3.5591991056153294,6.96941633959836,3.6119074011729273,3.6638767317408587
a4afe2c9f898,31,0.1,0.14,0.04,-19.011253294316315,3.647173930882739,6.688268958739604,3.763853838596794,4.470037678830252
a5646b1b9925,31,0.16,0.1,0.06,-9.099691703269034,3.6205171395206643,5.142554746970646,3.7233088503720237,4.207181868571701
a5a431be50c9,31,0.06,0.08,0.12,-24.892957273045987,3.636569105581212,7.912568877386329,3.7967125975414007,3.9261237744649677
a5a505d3668e,31,0.12,0.04,0.16,-2.5581915881412876,3.6079957099518594,5.505801822496652,3.8964495320250596,4.7678816813017875
a5d3b927a8ef,31,0.1,0.04,0.2,-13.327210417123219,3.6658462676029098,6.614337612461776,3.831498782508932,4.406651690183575
a67449ac8b9f,31,0.04,0.06,0.12,-28.35559921911645,3.635618339971057,8.243399185629745,3.788930506679186,3.896140831039678
a6a8e6408c2c,31,0.0,0.02,0.06,-26.178385842979853,3.638612360382878,8.356087848176111,3.796417569304988,4.225002200981068
a6b4e5fbfbee,31,0.18,0.14,0.08,-8.155399273710149,3.6106090812737746,5.181371635975694,3.7276799909794334,4.2266116239895775
a6e7068ff886,31,0.12,0.1,0.08,-3.486039089441739,3.590126852635942,5.706748067644618,3.8971946247674003,4.636297810886566
a6f15580ee31,31,0.1,0.08,0.0,-7.438418978892853,3.5982443163038105,5.830788839409313,3.7446310980160082,4.741902624062256
a7537678cd2d,31,0.14,0.14,0.16,-13.051546995409462,3.651949867451686,6.571453338926201,3.8342484235596923,4.19217516668727
a79cc3495e4f,31,0.14,0.1,0.1,-2.947803185490059,3.599881741563253,5.519356521930854,3.899341665489004,4.636607604255914
a7e08d7f72e8,31,0.16,0.02,0.1,-16.271904476976673,3.550952905573626,6.719050331551307,3.7216284724681015,3.9418338104905595
a83765de5110,31,0.16,0.08,0.16,-4.969292877951753,3.61531647475309,5.186621802291178,3.7271188093219223,4.631043257379901
a87f65081394,31,0.18,0.06,0.12,-7.984883996619117,3.550016337184993,5.230615666218006,3.717421361590096,3.893905965892068
a8c0f0d49feb,31,0.18,0.12,0.1,-8.33130217008788,3.6174794448832617,5.056135985897115,3.721897946136052,4.1861938998124195
a8e6b76fb897,31,0.14,0.0,0.06,-18.19441176204945,3.5504627504395114,7.127271828189871,3.721032939602389,4.023847572229813
a9495ffbab53,31,0.1,0.14,0.08,-16.151323193768793,3.6422344880154447,7.106425190782593,3.821339114007243,4.213648490889979
a98c837ee8ad,31,0.02,0.02,0.02,-10.87908141328748,3.6535283541314367,7.201670802641962,3.8551129809807794,5.008615235480786
a9b8daeaaef7,31,0.02,0.04,0.16,-36.30870190150716,3.6253006000848287,8.871308994075124,3.76306394536011,3.869300757520528
a9e994eed338,31,0.16,0.14,0.14,-4.7600940480383525,3.6585174299334007,5.568714711758576,3.8952095494189485,4.442037962577837
aaa0193a166e,31,0.18,0.16,0.14,-3.271240865971514,3.59014755400805,5.318403434149091,3.8999705543651295,4.304897774163106
aaa5e6ffb153,31,0.04,0.1,0.08,-28.933654984360587,3.625383631134299,8.289866710487068,3.781435836610573,3.7747060376880084
aaaf93ec0e06,31,0.02,0.04,0.1,-28.181351318306106,3.634375969703659,8.394759641222988,3.790653223034196,3.9906554620552086
ab01a37a15cf,31,0.0,0.0,0.02,-14.496454693776597,3.653380220770684,7.579245679198276,3.8366465200116524,4.92253407535547
ab0a25410a13,31,0.16,0.14,0.2,-11.878256614443792,3.6583000210677254,6.275129210977318,3.835852545069696,4.16611476833972
ab4308c78682,31,0.14,0.14,0.04,-6.970675650886661,3.588148689268102,5.623518303408285,3.7516709885341735,4.483657393537279
ab6393339d9d,31,0.12,0.04,0.0,-9.518380777416438,3.630745864390454,5.132111404777121,3.722810914276836,4.255801203666698
ab6c5737dc5c,31,0.0,0.02,0.04,-22.709254625402764,3.6412223263986325,8.15543633163076,3.8065632267790366,4.4006677248988115
ab83e57dd2b8,31,0.0,0.06,0.2,-24.531444674605016,3.595860396633601,9.288652809215622,3.780009153607998,4.771217765600919
abc783db71fe,31,0.14,0.18,0.04,-15.529618446457706,3.647423076403813,5.988128447011835,3.7560817443018233,4.300700793655372
abd1ffee473d,31,0.06,0.0,0.14,-10.171528693326893,3.6691025589522255,6.639129282759762,3.8486137608694335,4.813225941685283
abe61e6de56f,31,0.04,0.0,0.2,-30.388169296802424,3.6456777917345633,8.211617077389791,3.78578022872452,3.954160503244388
acbe5f64f5cf,31,0.12,0.1,0.0,-7.951129405798531,3.601645303442093,5.681992873508584,3.740852495488485,4.575138475329873
ad1539e70437,31,0.18,0.16,0.0,-10.320953864297547,3.6114130161476616,5.160860179191247,3.7264853919241143,3.9732034977473685
ad56881b63b2,31,0.12,0.16,0.04,-17.43688135720266,3.648929834737568,6.3348518376726535,3.7602789175642357,4.393271091190713
ad75ca4247e1,31,0.1,0.02,0.12,-2.663479575947695,3.6105283514057698,5.622067659060956,3.8983545479954413,4.85544846302166
ad9398f12b99,31,0.1,0.0,0.16,-2.250264180751647,3.613521743656369,5.532858409961774,3.8936751962732945,4.9024391304240025
ae309a358305,31,0.14,0.18,0.06,-17.129271134944805,3.6482333750555505,6.192358355940712,3.759408860022729,4.2880033303789284
ae46960589c7,31,0.12,0.0,0.18,-1.531404350342625,3.625322818794543,5.231017570235269,3.899106950924217,4.811743359237107
aeabe726cfab,31,0.04,0.04,0.0,-15.971191186081999,3.658518980543888,6.59888335951834,3.7576809953534074,5.0151478625984085
af226dae7ad1,31,0.12,0.06,0.18,-6.863933576163632,3.672732261680413,5.9540408150152135,3.8624423700508483,4.65188323243374
af390a3da677,31,0.1,0.1,0.08,-16.526344686633635,3.6548989645938468,6.392557964249715,3.75818602426208,4.685600414503595
af4d8e731b4d,31,0.12,0.0,0.14,-7.1916009663411,3.6317228219534745,5.127536743660945,3.708010280399365,4.578907783781774
af6a1ddd3cbf,31,0.14,0.16,0.14,-14.603248577598784,3.6456371563942147,6.70708549737679,3.823975889097172,4.102760652701562
afc7dfac4a65,31,0.16,0.06,0.16,-6.9194046158669895,3.625446446443979,5.003402515055726,3.711153749136935,4.410359009188576
aff662e45cf8,31,0.16,0.14,0.1,-6.154910941838267,3.593804155828236,5.450436692900576,3.7518283307175784,4.477811969799199
b055d4563551,31,0.06,0.12,0.02,-17.865927125207183,3.636883837285235,7.486269073459164,3.81427182556045,4.317068202047068
b09c30a3b08f,31,0.06,0.0,0.0,-7.155881965421654,3.60880789716139,5.920474325107673,3.732837821864175,5.03293082375441
b09cd20c3e7d,31,0.14,0.06,0.2,-3.6725956621922466,3.6819610304692945,5.38621371489314,3.87905655574086,4.662361543743287
b0ec13c05d92,31,0.2,0.08,0.1,-12.2270056468145,3.5523714641521256,5.8012597897273634,3.7214609863401704,3.7338012471169733
b0fd7a84481f,31,0.08,0.14,0.0,-20.532637391316122,3.6425011471863833,6.949144980633226,3.7637101119418936,4.460405258731516
b18c387eb52b,31,0.18,0.18,0.06,-7.13375599637091,3.590674046917102,5.362417125988157,3.7474230034096503,4.244208317684558
b28114dfae60,31,0.12,0.12,0.0,-7.590291059805329,3.592079401063311,5.752741777241584,3.7482448503157797,4.5674005639300885
b2974875ce14,31,0.2,0.16,0.2,-2.8692535000741253,3.5951576186480465,5.133969238203927,3.8958316609366923,4.271259189985795
b356c750d6bc,31,0.14,0.16,0.02,-7.246588609882976,3.579326619420103,5.646397706044914,3.752032764017329,4.394867325749854
b38e5ad0bc69,31,0.06,0.06,0.02,-15.164070352282222,3.6556533099972355,6.4561343846740895,3.7575930068826735,4.910313649412982
b392a006505e,31,0.12,0.02,0.02,-9.421435766468479,3.6368070777267754,4.9522433244008495,3.71485009108955,4.216966086981828
b3b4856c0374,31,0.08,0.04,0.14,-11.057166442688949,3.661604631466677,6.678036157368034,3.8450244121046206,4.649933113972793
b3befcf3518c,31,0.16,0.04,0.06,-10.937332972516051,3.550215980439813,5.8163324020661005,3.7225445102224346,3.931517891169419
b3c19b48c3b1,31,0.14,0.12,0.08,-6.316800097352493,3.5938722011822115,5.580395696679374,3.7517120242416917,4.583353087011149
b419b0da8b87,31,0.12,0.0,0.08,-9.101454993081106,3.638346057740109,4.929841964573783,3.707853827041094,4.297220130611405
b41d2b8d91d8,31,0.12,0.08,0.06,-6.388813530951556,3.603361746004692,5.639182974124085,3.745001022194712,4.734276049887099
b48627a9c2fc,31,0.02,0.0,0.06,-12.879854273618726,3.656204381656853,7.280607397037773,3.8414565037634474,4.894587060426216
b4a79c285ae2,31,0.1,0.02,0.16,-4.039302864550082,3.680275721170997,5.672606162754817,3.8785048042141064,4.871898859781649
b4fd87b44f22,31,0.2,0.18,0.04,-9.67634180831843,3.610455267810505,5.0738728563906035,3.727770860848354,3.9386870787107937
b579199a5716,31,0.1,0.0,0.0,-9.91773983509898,3.6362012066328098,5.102834045343404,3.713983436748582,4.331410123261374
b5af8e9f9314,31,0.1,0.12,0.04,-16.251329577514515,3.652678432673572,6.332901068444334,3.759282000288871,4.600451356989257
b5c840aee640,31,0.12,0.02,0.08,-8.222578321113529,3.6282082520768544,5.1730017187015775,3.716790631277036,4.444626167857506
b669c49fb6a9,31,0.12,0.14,0.08,-17.80734044181423,3.6523098845788295,6.406903734300903,3.7608081713918535,4.474837803667782
b677c6801b39,31,0.14,0.02,0.18,-6.286870174285807,3.630485291299602,5.0397634064363706,3.705113547564828,4.570585247963563
b69928dc30a8,31,0.18,0.16,0.2,-8.382709836449223,3.660081101595044,5.88751919081731,3.8562663852849624,4.2429548834632484
b6b8d1a0ae47,31,0.18,0.12,0.04,-9.236681101478617,3.625013378992686,4.859776616243057,3.7241314696089556,3.944254421833116
b6f6de3e73be,31,0.06,0.04,0.14,-20.045636675778645,3.650888457789312,7.486706115618064,3.811978841181982,4.257546818166711
b7218329f6c8,31,0.16,0.06,0.1,-8.629163203923262,3.633894008036963,4.813319141591871,3.713861363104016,4.1232677837321905
b72e156e0852,31,0.14,0.16,0.04,-11.124104504747585,3.6409111872720543,5.6773469872091855,3.755687526603002,4.400562993819352
b738fdf9798d,31,0.14,0.08,0.02,-9.44928148458494,3.620885156720264,5.22289934202382,3.72494392439027,4.239618755370906
b7bf3829ecbc,31,0.18,0.16,0.1,-6.3904662443630835,3.5970957635319833,5.315287573894648,3.748612665174077,4.347023928500366
b7eee08d7fd9,31,0.2,0.02,0.1,-52.403542032376336,3.5803422668481444,6.691882119153211,3.6425750507272534,3.4306638133525293
b7efe6117b47,31,0.18,0.04,0.2,-37.16991818160136,3.5516074426037885,5.051116529657841,3.582443094498922,3.904957871639384
b7f7eb9c11fa,31,0.12,0.14,0.0,-7.395036357093234,3.5800854685369767,5.776620307440483,3.752698519480042,4.500140520007728
b8455611247a,31,0.16,0.12,0.1,-6.186934804058069,3.603700010774401,5.372353177615882,3.7424322698342474,4.514025735592917
b8cce384838c,31,0.1,0.0,0.2,-5.11614145659716,3.688842771500991,5.731999478345427,3.8649671733909177,4.830922124317993
b8e9ffbb1351,31,0.2,0.16,0.14,-5.998813091381057,3.6040064809164236,5.105288363430191,3.7398691775316366,4.290273440344518
b8eee4d4206a,31,0.1,0.16,0.06,-17.644149700018215,3.6378340174611625,7.188554996719852,3.8125353708188987,4.106098165280176
b92da3b41f50,31,0.04,0.08,0.04,-20.0685521886617,3.638738312375341,7.748808868845756,3.810352684662962,4.304756882267222
b979594024bf,31,0.16,0.14,0.16,-6.276766475227766,3.6629005712145335,5.790779353838098,3.877258450101396,4.445305005940106
b99b84ee4cf5,31,0.12,0.12,0.16,-17.406325731790304,3.6502085462676783,6.953170442997791,3.8156059039882777,4.074210159335597
b99d7027d04c,31,0.16,0.16,0.06,-6.8305954964684545,3.587745437492037,5.494581842518122,3.751419188172222,4.376592658231948
babbb6fced71,31,0.04,0.04,0.1,-21.460002847918467,3.6467406364563395,7.760672479575023,3.808947991634388,4.279702175500784
bad1136d6817,31,0.0,0.06,0.1,-35.08012976474088,3.6163076808333745,8.968553359017761,3.760871469630478,3.8972368887327797
bb1e26d3b69b,31,0.14,0.12,0.06,-6.575977224064692,3.5944685593402386,5.575912494853273,3.7484374946899264,4.563416282780237
bb2440bddd95,31,0.18,0.2,0.18,-14.360439150679932,3.647150015835802,6.414963575308484,3.8227983082250443,3.8925769605319314
bb2e94535bbe,31,0.14,0.08,0.06,-8.70421990791652,3.616727483262764,5.334155509240982,3.7205104424094375,4.43080581013402
bb39780566aa,31,0.0,0.04,0.18,-40.71678036952099,3.609504935175287,9.287795225379737,3.7323072974884237,4.2876784102174
bbb87caa1e7b,31,0.08,0.02,0.04,-6.157800055799769,3.608419217256323,5.814203249362448,3.740505104625327,5.0008447647512355
bbe13946b1a0,31,0.16,0.04,0.12,-4.915589391109915,3.551691335152505,4.843595925209799,3.7108346843151465,4.0613125664002165
bc83ea522f6c,31,0.16,0.02,0.16,-39.777149410056936,3.550899841622992,5.379186170198798,3.5848590368244047,4.028386188826918
bcbbc3d7a808,31,0.0,0.06,0.04,-29.444086867135706,3.6274918480135643,8.600903981951944,3.785155826634734,3.958632099611995
bd0c03f31beb,31,0.1,0.04,0.06,-5.9721148201023535,3.608666271815185,5.679158233366848,3.7410925494072007,4.888293298388582
bd1f6477541d,31,0.04,0.08,0.0,-21.434225507287852,3.6456839137024097,7.3350064471166245,3.767532058590419,4.723285831942354
bd3d00471c8b,31,0.1,0.08,0.06,-3.57990654726797,3.590115878818963,5.836830488726036,3.8974190630067733,4.736713807655798
bd825874fb78,31,0.04,0.08,0.2,-38.44932157778512,3.6118588936680793,8.872852163622767,3.738162116080277,4.016578948785664
bd930ad24d79,31,0.18,0.12,0.06,-9.464819758902223,3.6244164828329266,4.934725001578917,3.7221853691329576,4.0093601147205185
bdbd7aa285af,31,0.14,0.18,0.18,-24.378504847607864,3.6303497326765832,7.355984122759647,3.789848373621184,3.467645731304834
bf1baa95ed56,31,0.14,0.1,0.04,-8.021093805526732,3.607584704301423,5.453904876922388,3.730633810027661,4.4669164572060565
bf6e023ff658,31,0.04,0.02,0.16,-26.862661943296445,3.6434437237313966,8.094682348402406,3.7952085689027184,4.017874617688462
bfac948b83a3,31,0.14,0.12,0.14,-6.4562213342417,3.662775619278348,5.934271082551237,3.877322772056682,4.549107177582943
bfb2b4740a54,31,0.1,0.16,0.2,-32.559494781808205,3.610823562760828,8.12793816194989,3.7506990957030135,3.573661477016161
bfde1cf326cd,31,0.18,0.02,0.08,-58.37361228473315,3.5651295076488303,7.241694925187642,3.6254895588653224,3.718260697989495
c03439c4f092,31,0.2,0.12,0.12,-8.376869386514603,3.628389230328303,4.693083673582877,3.7186285207329672,3.937160924331244
c0a0a8ebcc43,31,0.14,0.2,0.04,-17.91987230945896,3.6420742886950697,6.315090155436313,3.7609699246058197,4.1844955417637495
c0f15305aec7,31,0.02,0.02,0.18,-36.983343909384054,3.6296257633811377,8.864793023404067,3.7640919420801584,3.8917840923974927
c1325a214268,31,0.16,0.1,0.1,-7.49049269758277,3.6135177263354628,5.239034822978928,3.722227261035266,4.424746847152431
c1715e3f1107,31,0.04,0.1,0.1,-30.381388747916645,3.621541212409821,8.418557024466555,3.7762218150613713,3.7191455035477774
c19b7cd679b0,31,0.06,0.1,0.16,-32.84028126830847,3.6222155817036605,8.40954058149068,3.7666004599305847,3.667900569628022
c1da74724986,31,0.18,0.2,0.0,-8.527799088551607,3.5913092756919345,5.39021027570768,3.742739894328444,4.098840384120448
c1eefe233a09,31,0.08,0.12,0.08,-19.882086021942445,3.6398777797535975,7.45374807745655,3.8087567139622105,4.096082580226947
c245abdf6bcd,31,0.14,0.14,0.02,-7.444512955516847,3.5916296939616412,5.624293033098282,3.7479874319091726,4.4602858272525765
c24d7d337f3b,31,0.2,0.2,0.1,-6.637256470195682,3.589770766743854,5.2337551781575,3.750846284024659,4.164655658895359
c27ef1deca56,31,0.18,0.18,0.16,-14.866559185684538,3.6570366542137585,5.818960206412194,3.7610938275091073,4.271988080921858
c296e1d570b7,31,0.18,0.08,0.2,-5.955980207881088,3.6247813947763614,4.911642447972135,3.708763482261106,4.411446797096458
c2bff8ad6ed2,31,0.02,0.06,0.18,-38.45873202180903,3.6114964885055985,9.041353793168584,3.7409423446691696,4.063030299640164
c2e8442aa1f3,31,0.18,0.16,0.08,-7.111035291380371,3.600437966894236,5.302339040125118,3.741325065565474,4.300485909373756
c30967873ae1,31,0.0,0.06,0.0,-24.620977729224574,3.6337199727390495,8.28997545950791,3.7988951084340354,4.2232021221400124
c3439418bb34,31,0.04,0.1,0.2,-37.16753054126205,3.6019258933567553,8.84447977377358,3.7256521468298254,4.245880469057317
c34686bca3e6,31,0.14,0.2,0.14,-22.732166182598533,3.6283757098910403,7.2220929719116,3.7911970193776137,3.520811906594507
c35a17f51c58,31,0.16,0.02,0.04,-21.2918934495478,3.5524385635927014,7.699621189623398,3.72918157055726,3.9364279173813275
c3aef437093a,31,0.16,0.18,0.02,-7.379293562133803,3.582224009720155,5.524844276062309,3.7515180858094235,4.27557359026938
c3c2256aa82d,31,0.1,0.06,0.0,-8.118053216265082,3.6075184955013064,5.7271095770756295,3.733562636903442,4.703876529574652
c49adee9b1ae,31,0.18,0.06,0.0,-21.75171561600869,3.5515507428994058,7.717096044776695,3.7293726771634907,3.849163900375727
c6171698c9aa,31,0.2,0.18,0.02,-10.34005184409139,3.6140060071257105,5.019757831401174,3.726247791777864,3.8591719590245654
c65536310aa8,31,0.18,0.04,0.1,-20.17878923833784,3.5514295811318695,7.328070222033535,3.7245530217331657,3.8346488019240783
c67fe6657d30,31,0.16,0.08,0.02,-9.348680179230847,3.635438353206827,4.746734944843229,3.7181201431442723,3.9737693340717066
c6a957deac46,31,0.2,0.06,0.02,-31.97963653797546,3.565858203028391,7.236414872957513,3.6789872126836802,3.618590262280246
c6cd1ca1d9e4,31,0.14,0.1,0.16,-5.563198714535522,3.6676824094302036,5.753009949450159,3.8764313504065973,4.591698109349634
c7360d8efe8a,31,0.16,0.14,0.06,-6.952594740209725,3.5977793566031933,5.434005282392176,3.7449295388920096,4.410929698990049
c78c37df12f8,31,0.08,0.12,0.06,-16.373833225575623,3.6427960817061833,7.253580864896032,3.8219975701493185,4.319365579353218
c7c1ecd7a2de,31,0.2,0.16,0.06,-9.521934463528583,3.6175111920511243,4.943632385106514,3.725218906562885,3.9180465863090803
c7fdba3b2333,31,0.2,0.08,0.08,-16.41819132934672,3.550930997279677,6.609322317980748,3.7265111819334455,3.726613252693153
c8094c3b8990,31,0.08,0.02,0.2,-17.130774125939215,3.6615151077426464,7.023724371347,3.820477624174896,4.30057340785523
c859fd84a354,31,0.1,0.1,0.1,-10.215153413246266,3.6556191855638365,6.625444226157106,3.8543412451434427,4.595467900955164
c86a89485110,31,0.02,0.06,0.14,-35.3526707702504,3.6209352170545923,8.848949470194892,3.762356861544551,3.849316632753991
c936f5dfb98d,31,0.14,0.18,0.02,-13.272120030596794,3.6433511882655045,5.804264019281004,3.7563841847487085,4.304076522537896
c9377f182512,31,0.06,0.08,0.16,-31.079032197703377,3.630554838287267,8.263290793959957,3.7766004831007587,3.7243334964671044
ca1210ab9fd2,31,0.12,0.14,0.14,-18.22872737163404,3.6447683442127268,7.070589731518376,3.814124181832926,3.983448338745038
ca4a3141ad1c,31,0.14,0.2,0.12,-19.766421603462536,3.631676876780002,7.064161705516736,3.802522979381609,3.687145612184958
cb2c2642fc6a,31,0.14,0.18,0.2,-26.96271632533069,3.6261048454245315,7.508452712786442,3.7792300028508676,3.379782530828537
cb7a411c469d,31,0.18,0.18,0.1,-6.4103881653164185,3.5868490380787,5.358961497151836,3.754626123590704,4.283445253774406
cba3e0f5f84a,31,0.12,0.18,0.04,-19.272333801033422,3.6408371678851865,6.6573662596674925,3.765550587460383,4.253847608145967
cc00d71c59fc,31,0.08,0.0,0.08,-2.389631468672051,3.612075337224753,5.731327108104958,3.8979442505156037,5.048205756990059
cc034633195e,31,0.16,0.04,0.2,-6.397834592634786,3.6318544133023014,4.898060991061292,3.703458088683269,4.439952519749145
cc5205946e3b,31,0.1,0.1,0.04,-5.181277920823441,3.6490421216270197,5.970898270988539,3.899695444318281,4.672193744347273
cc5b2e03375d,31,0.2,0.2,0.18,-14.495377686383577,3.6568804790238336,5.675278152762176,3.7608779078460075,4.167796143571972
cc6741601d0b,31,0.12,0.08,0.04,-7.044776243711812,3.604008537835403,5.61822788382892,3.7379408633483133,4.674704618790494
ccc68de70b31,31,0.0,0.04,0.16,-38.993884358183074,3.6128574502629514,9.212541921252315,3.743655002243181,4.112237305001795
cced39a86cb1,31,0.04,0.08,0.08,-25.9053372216408,3.632805921881672,8.113675150664623,3.7935286825728083,3.950097835767668
cd2b8a793bca,31,0.08,0.1,0.02,-17.20929021059247,3.653130415251348,6.475833948402975,3.756052395388757,4.704619723169473
cda5f38bcf72,31,0.14,0.08,0.2,-6.655012822516109,3.6731160672018555,5.809179745555976,3.8624135418016943,4.549402624824132
cdde4ab66147,31,0.08,0.12,0.02,-20.000233496022553,3.6477670946885805,6.832280621498465,3.760724830702783,4.573099526032336
cdff59ad76d3,31,0.1,0.0,0.14,-2.1634580114143698,3.6174903162876673,5.506418520640656,3.8971766686253906,4.901328840992346
ce34fd682f12,31,0.02,0.04,0.06,-22.493503574210603,3.6406697853758074,8.008906820369111,3.805630647129136,4.298359086915756
ce97edc5b4d7,31,0.08,0.06,0.14,-15.890588241661765,3.6538198115385447,7.094324870664599,3.8254568587736815,4.3669112260363905
cebf600a2d26,31,0.08,0.1,0.12,-22.15839578882924,3.641230189315266,7.5686069283716515,3.8026965878380743,3.99077056330643
cef62123a70f,31,0.08,0.06,0.12,-12.280356038601536,3.65608685907642,6.849957029032392,3.840723984170275,4.58254739493604
cf06680d2e2a,31,0.16,0.18,0.04,-7.216598416622505,3.5816775023182794,5.51604766031473,3.751519827205228,4.290363807460093
cf29295f4dc2,31,0.14,0.12,0.0,-8.93631501499975,3.604919528021658,5.523551523040982,3.732881169455469,4.3800459853520035
cf3a9acdb2da,31,0.04,0.06,0.0,-18.757858424743866,3.6509985316243996,6.981276549037274,3.7624869288174922,4.88999297848763
cfe5ef5a5dc5,31,0.06,0.0,0.1,-5.360767362939931,3.672699111404011,6.143499070496448,3.877391387657388,5.0461913965114595
cfe9959eca21,31,0.18,0.14,0.1,-7.12404047709564,3.6072654772333905,5.216002104308218,3.7321026395839003,4.326657106677426
d064dc3c3ef9,31,0.04,0.02,0.0,-4.86738170090223,3.65186407777046,6.240766061871403,3.897941377278455,5.043013917238751
d0f225abeb7a,31,0.16,0.16,0.16,-9.623263258585062,3.6551762376342087,6.194354491620968,3.853610441572129,4.284769907618606
d1030fce3a34,31,0.2,0.16,0.16,-5.4682379484386745,3.6035039537770635,5.123676683328363,3.746525933127193,4.341598468385173
d10a1a4bebad,31,0.08,0.14,0.18,-32.994329325897155,3.6123795215484265,8.297323572401366,3.753729961971992,3.633560590705633
d11652df55bc,31,0.02,0.04,0.04,-19.03562184512995,3.644636557590553,7.795219486259577,3.8174199477935367,4.50618020923605
d120d7e468e5,31,0.02,0.06,0.1,-31.822861550637615,3.6286515411250866,8.584572969299264,3.777405108239847,3.850808797842757
d1db96e3bf9f,31,0.1,0.12,0.18,-27.80423774275413,3.6329183641881486,7.793715600134181,3.7832168812207096,3.6147799001774734
d216fc0c5f75,31,0.18,0.16,0.02,-9.639885950339774,3.6078036453783895,5.212822046935218,3.727882662571187,4.055274016167761
d25742218018,31,0.18,0.06,0.02,-20.831510984331185,3.55000555803928,7.6134645350224845,3.731608029800099,3.8304106497552963
d2851841b24c,31,0.2,0.04,0.14,-58.78847985788691,3.5624078546831677,6.990635687167706,3.6193412429428022,3.643608338224924
d288b2174909,31,0.14,0.06,0.1,-7.847151611969827,3.6193363479306946,5.243014587039078,3.7153593879479954,4.489507233781073
d29812f475d3,31,0.2,0.18,0.16,-3.1735056728411104,3.5901673197243955,5.1874471092055305,3.8996595896536865,4.205271634884453
d2fb089a0550,31,0.04,0.1,0.06,-26.65234719215247,3.6281990262783186,8.143635671948136,3.788273817809977,3.877266751334952
d30ee9fa080a,31,0.14,0.18,0.0,-11.694183868096244,3.6357645093049036,5.668032245808972,3.7525309563661966,4.3025439442498845
d3424cdb7919,31,0.06,0.04,0.04,-5.666938906591114,3.660697107936721,6.285014945943744,3.8921268444204773,4.973516768121818
d3470129fe17,31,0.2,0.04,0.2,-62.86350374992035,3.5549381381044878,6.834471231474721,3.605038931169283,3.6849598387719844
d3549b8bf606,31,0.08,0.04,0.02,-6.561379401999634,3.603073994422634,5.903044921796482,3.74764850816903,4.954436685246769
d3a2a9a929ff,31,0.1,0.1,0.02,-6.883355925338727,3.5853074262247664,5.876587410679066,3.7555668439206618,4.704631239037303
d3ddb26ba33d,31,0.18,0.14,0.18,-2.9452887593846677,3.594789950724192,5.263972332704567,3.895761852607593,4.377523173196761
d3ee21635ff5,31,0.2,0.0,0.02,-40.40994793832338,3.608369061400696,5.924860964202762,3.6733292023943616,3.299825048582582
d3fc993fbac8,31,0.12,0.0,0.1,-9.065794910823387,3.6375539927777494,5.001126938483122,3.7061960262979685,4.378832340326951
