# S3 코호트 봉인 — raw 가용성 전수 목록 (계약 §5-v3 ③ · 쌍 step 규칙 §5-v4 D-2: 0 ≤ step_atom − step_contact ≤ 0).  생성 2026-09-19 · 도구 커밋 da54ee3a0
# root = /home/yonghoon71/lhs_local
# ⛔ 솔버를 부르지 않았다 — 포함/제외는 파일 실재로만.  이 목록 전부를 S3 가 돌리고 실패는 REFUSED 로 보존한다.
# 설계족 분포: UNKNOWN 1 · bimodal 100 · mono_AM_P 15 · mono_AM_S 15
# ⚠ 설계족이 mono 뿐이면 AREA-11(AM_P–AM_S · AM_P 반경 이종쌍) 효과는 이 코호트로 검증할 수 없다.
#
# ══ 경위 (자동 생성분이 아니라 손으로 남기는 기록) ══════════════════════════════
# ★ 2026-09-19 **재봉인** — `atom_file`·`atom_sha256` **63 행** 변경.  `status` ·
#   `deck_sha256` · `design_family` · `contact_*` 는 **0 행** (판정은 한 글자도 안 바뀌었다).
#     62 = 짝이 어긋나 있던 쌍.  옛 봉인은 `plastic_coverage._find_case_files` 가
#          atom·contact 를 **각각 독립으로** 최신 선택해(=`DESC-06`) 서로 다른 프레임을
#          가리켰고, 수확기(`lhs_descriptor_harvest.py:404`)가 `ts_a != ts_c` 로 **전부
#          거부**했다 ⇒ `RAW_OK` 129 중 **62 (48 %) 가 원리적으로 수확 불가**였다 (원장 `LHS-07`).
#      1 = `lhs00_098` — 계약 D-8(*"contact 결손이어도 있는 atom 은 적는다"*)의 첫 적용.
#          상태는 `RAW_MISSING_CONTACT` 그대로이고 **기록만** 늘었다.
#   ⚠ 옛 봉인기(`7b5560eb5`)는 12 열이라 `step_atom`/`step_contact`/`step_gap` 이 **없었다** —
#     어긋남을 드러낼 유일한 열이 산출물에 없어서 파일명에서 역산해야 보였다.
#   ⚠ `PAIR_MAX_GAP` 을 5000 → **0** 으로 내렸다 (소비자와 일치).  다시 올리려면 **수확기부터**
#     고칠 것 — 여기만 올리면 옛 상태로 돌아간다.
#
# ★ 실측 규약 (ibb `lhs00_089`, 2026-09-19): contact 덤프는 **1만 단위**, atom 은 **5천 단위**.
#     atom    … 2835000 2840000 2845000 2850000 2855000
#     contact … 2810000 2820000 2830000 2840000 2850000
#   ⇒ atom step 집합이 contact 를 **포함**하므로 *"공통 최신"* = *"contact 최신"* 이다.
#
# ★ 증보 2026-09-18 → **봉인 완성 2026-09-19** — `lhs00_034` · `lhs00_089`.
#   봉인(09-14) 당시 contact 덤프가 없어 `RAW_MISSING_CONTACT` 였고 그 뒤 ibb 에서 완주했다.
#   ibb(`/home/yonghoon/dem_test/lhs`, `ssh -p 43612 yonghoon@166.104.39.171`) → WSL 전송 후
#   **양쪽 sha256 6/6 OK**.  그중 **덱 2 줄은 TSV 에 이미 등록돼 있던 지문**이고 그것까지
#   일치했다 ⇒ *"같은 설계의 같은 런"* 이 전송과 무관하게 독립 확인됐다.
#   ⚠ `pick_mesh` 는 **atom 과 같은 디렉터리**에서 `mesh_*.stl` 을 찾는다 — atom·contact 만
#     옮기면 수확이 `NO_MESH` 로 떨어진다.  mesh 도 같이 옮길 것 (TSV 에 mesh 열은 없다).
#   ⚠ `lhs00_098` 은 아직 도는 중이라 제외한다 (완주하면 RAW_OK 129 → 130).
#
# ⛔ 짝 스텝을 `ls | tail` 로 고르지 말 것 — **사전순**이라 `995000` 이 `3560000` 보다 크게
#   나온다.  실제로 그 때문에 거짓 경보가 두 번 났다 (09-18 · 09-19).
#   `ls … | sed 's/.*_//;s/\..*//' | sort -n | tail -1` 로 볼 것.
# ⚠ 리허설의 *"127/127 rc=0"* 는 **dry-run** 이었다 — `lhs_harvest_batch.py:65` 가 그
#   false-green 을 이미 이름으로 적어 두고 있었다.  **본번과 리허설을 같은 말로 쓰지 말 것.**
case	status	design_family	family_source	n_types	deck	deck_sha256	atom_file	atom_sha256	contact_file	contact_sha256	step_atom	step_contact	step_gap	reason
lhs00_105	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_105/input_lhs00_105.liggghts	c99803be0cf6a3445cdb61c263312d342fd2c7c41b04c0a5f23f10a5f8a39562	/home/yonghoon71/lhs_local/lhs00_105/post_lhs00_105/atom_2430000.liggghts	f011d8269c4bdfb55fe691db760ecc145dd64ed578197e20af7ed19ab04062b0	/home/yonghoon71/lhs_local/lhs00_105/post_lhs00_105/contact_2430000.liggghts	4c51c8edd0daae16655e77250ce9a7ed918c67aa36ae2d0279ed53c1b832e337	2430000	2430000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_106	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_106/input_lhs00_106.liggghts	baf3826bf9ceec3004d4358519f9deb4ce1c3417e37bdd35c5cc98a9ba98cd77	/home/yonghoon71/lhs_local/lhs00_106/post_lhs00_106/atom_3630000.liggghts	bb689bca41368a77abdf45cb1247bdb97605b02d305e4af12ed60f4246bbc9b6	/home/yonghoon71/lhs_local/lhs00_106/post_lhs00_106/contact_3630000.liggghts	e5e5a146ae96d63b07f24fce0089601c0f7eb8b2afe50ed39116819764f29b36	3630000	3630000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_107	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_107/input_lhs00_107.liggghts	33a5baa10595c85e557670e052cce3d6b6422507dbdb0a3d3dcd9c037d960685	/home/yonghoon71/lhs_local/lhs00_107/post_lhs00_107/atom_2000000.liggghts	44394ed1b416dfe91be3be2cecf072fb433a3aa72990d311fd00591191fa007f	/home/yonghoon71/lhs_local/lhs00_107/post_lhs00_107/contact_2000000.liggghts	98bcc81668976018921e824b9a30689f27bd765d0e2460d1b3c04c8d447543c1	2000000	2000000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_108	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_108/input_lhs00_108.liggghts	1be9760586627f362a762cbd12b02a661b63ae59f07e74c7092bddaa97d78ccb	/home/yonghoon71/lhs_local/lhs00_108/post_lhs00_108/atom_2360000.liggghts	e2e94296885bf261f1afd451f20a4722abddaff10731eed15002a2adf2c9b692	/home/yonghoon71/lhs_local/lhs00_108/post_lhs00_108/contact_2360000.liggghts	fd4dfa474607bf01e3784565b6f0f1e733a05b234f30b34410f4f2d08b8b0808	2360000	2360000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_109	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_109/input_lhs00_109.liggghts	3669f7b3a2b9289f7ca36f0e3ab26d9bc3be84973eb4d2f394c53367e3226031	/home/yonghoon71/lhs_local/lhs00_109/post_lhs00_109/atom_3800000.liggghts	e9e77842d353e8b4a7a4f382545aea15b8e22cce823ad8297f70d1312cb4ba95	/home/yonghoon71/lhs_local/lhs00_109/post_lhs00_109/contact_3800000.liggghts	b541fda296ca32a7ff1efe8267f06cf30527add739ffa5fa2af153a7773c1903	3800000	3800000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_110	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_110/input_lhs00_110.liggghts	aca27397e569374283876c428e4c16dd5174f0e99a5048b13d1cd82f45ee2ccf	/home/yonghoon71/lhs_local/lhs00_110/post_lhs00_110/atom_3020000.liggghts	f8a57ed6fa31d0c4d53f637480cd5763b2368fd74ec438321e9bbfee81264a10	/home/yonghoon71/lhs_local/lhs00_110/post_lhs00_110/contact_3020000.liggghts	28dc798101b53d2fbea4348358af982610e24dfc426e317e9f28cd47a6efa8db	3020000	3020000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_111	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_111/input_lhs00_111.liggghts	6aed58192f3b1ad41c26f1213f39866d8d10761d74bc1fd49dab385458783df9	/home/yonghoon71/lhs_local/lhs00_111/post_lhs00_111/atom_2140000.liggghts	0df9caff68865d4e4f77d576996115e58c5397181074541856aa227496b1d308	/home/yonghoon71/lhs_local/lhs00_111/post_lhs00_111/contact_2140000.liggghts	562c887cbdd213cb8399ad6dc17eba37bd9b6f2d226a71e7de65865b69b99f52	2140000	2140000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_112	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_112/input_lhs00_112.liggghts	bd4dac3d618563c00834ddddf2ed66450a727d038554623e52cc140b95db9591	/home/yonghoon71/lhs_local/lhs00_112/post_lhs00_112/atom_2120000.liggghts	6a3c3e10d7db3b51804278662541f5e949010c75d942774050df3304b4936ef4	/home/yonghoon71/lhs_local/lhs00_112/post_lhs00_112/contact_2120000.liggghts	8a29ab76b3b43db8682d9b18c8da7564b93c02cdccdb86e2a5d5a1c898c1d2e5	2120000	2120000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_113	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_113/input_lhs00_113.liggghts	1aecd6e889d0fb71afa2a943ebd40f296aec2705f03b568e76d57c0e8f418f23	/home/yonghoon71/lhs_local/lhs00_113/post_lhs00_113/atom_2190000.liggghts	a3fc89923feb15ec12abf4cca5505f71d53f48a87904d20b3e9a3495299465be	/home/yonghoon71/lhs_local/lhs00_113/post_lhs00_113/contact_2190000.liggghts	00849200c80bd628cbbe11b32764ab849612a1ee5b3e3dbc6e541de23d8bd24e	2190000	2190000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_114	RAW_OK	mono_AM_S	design_csv	2	/home/yonghoon71/lhs_local/lhs00_114/input_lhs00_114.liggghts	8b574f1ebd71eda5ed1c75e5d3f64d3f4418fc63b447ace89031103e9b484e2d	/home/yonghoon71/lhs_local/lhs00_114/post_lhs00_114/atom_2980000.liggghts	a26681cbec8e88aeb6005299114f1105febe0b4ecda2d553737271b975228a58	/home/yonghoon71/lhs_local/lhs00_114/post_lhs00_114/contact_2980000.liggghts	de48e6e2c0cd58ac00b257ac2ad0756ce8c9bdeda887c06d6319e34f4436ff06	2980000	2980000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_115	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_115/input_lhs00_115.liggghts	3c4d808feb030942c63409794fed8b1d1ecbfd9636ff682fe954a38b325f8720	/home/yonghoon71/lhs_local/lhs00_115/post_lhs00_115/atom_2800000.liggghts	b38629d7efb9e5573b85fef56b52923f9d0e7b031fa7c7ae20d3bf1a86dff81c	/home/yonghoon71/lhs_local/lhs00_115/post_lhs00_115/contact_2800000.liggghts	615c07500bb39a7acfbd0bdb4775746dfe7950f3d11f81eb78b3dae6e3335f9c	2800000	2800000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_116	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_116/input_lhs00_116.liggghts	16acee773a885857b9cda9c0b4e5651f98998d20e09871206b15bcaab1d6f66b	/home/yonghoon71/lhs_local/lhs00_116/post_lhs00_116/atom_2990000.liggghts	1498f6f30aea11859c680e483b70e5efb6373c48b632aadef603cec748b45f4c	/home/yonghoon71/lhs_local/lhs00_116/post_lhs00_116/contact_2990000.liggghts	005efc2d86a9cd21cab0642eb9c16eb361b9cc3df69639cf9b65c408b66dd64a	2990000	2990000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_117	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_117/input_lhs00_117.liggghts	7a8ba5b91403cbba495c1a0940bc3897de18a5b42d2991686e8c244696c6154b	/home/yonghoon71/lhs_local/lhs00_117/post_lhs00_117/atom_2140000.liggghts	2581c910a0e351a164b2b29fb1d872165bd47a98a9fe7fa3c73ace459b5766b8	/home/yonghoon71/lhs_local/lhs00_117/post_lhs00_117/contact_2140000.liggghts	bafc3d0720762c0bd349c2bb70ed6994501041f5ab5631a4b288d6d2d60555a6	2140000	2140000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_118	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_118/input_lhs00_118.liggghts	6aeb8198a19566ba9a7b0aa66feca1cd1996000b1c4757bd1931388604d191d2	/home/yonghoon71/lhs_local/lhs00_118/post_lhs00_118/atom_3600000.liggghts	7f66cb0657652e83383898ccb4bb239c90b9cc8d8562d9b5be4110db5b8f8867	/home/yonghoon71/lhs_local/lhs00_118/post_lhs00_118/contact_3600000.liggghts	8096b69569d2e99f0560d5af9552fa02c1b261b13dfd0d60e91e69df0daacd30	3600000	3600000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_119	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_119/input_lhs00_119.liggghts	62cdbe932129e94fadf63086a1b25997c69e9fc26caa869d22e794c03a5160e7	/home/yonghoon71/lhs_local/lhs00_119/post_lhs00_119/atom_2410000.liggghts	a5041835a2c87bf6c6fe590287b05d0c77542c80bafa9c4d27d1eacff73abf39	/home/yonghoon71/lhs_local/lhs00_119/post_lhs00_119/contact_2410000.liggghts	95d5dec8231f358859924b7764910397f58fa0d7a666f01225b53c2e2b56628e	2410000	2410000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_120	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_120/input_lhs00_120.liggghts	1c6b110d5922fd079caf5d6ac4d9f288381cbbad913d1798d06454da79a4c633	/home/yonghoon71/lhs_local/lhs00_120/post_lhs00_120/atom_2200000.liggghts	9a60e3c4ca22aff05f49ec71c279f533d6bc81d0867eb1368a236113a06fb216	/home/yonghoon71/lhs_local/lhs00_120/post_lhs00_120/contact_2200000.liggghts	03d4616bf942d0a9e2cb230998484061638143c20779cb9a6e3ab0a60fdc02d9	2200000	2200000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_121	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_121/input_lhs00_121.liggghts	9ab4fc54ec8a08a0bdf283e8ee374abcd2b055f7ecf21cf7c79d0be59ae7434b	/home/yonghoon71/lhs_local/lhs00_121/post_lhs00_121/atom_3390000.liggghts	fc21e89f792ef542047a0d062d246e93eaecec62d5e2709733443b8b2037ad2c	/home/yonghoon71/lhs_local/lhs00_121/post_lhs00_121/contact_3390000.liggghts	b0cf06858dea619a5837d010c74e930f1b02345cf9a2cd085f323ee96a417a6c	3390000	3390000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_122	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_122/input_lhs00_122.liggghts	63891eb480a35f75872febee7f59202c0298d5c6d8a3ec490140a3e4962bd0ea	/home/yonghoon71/lhs_local/lhs00_122/post_lhs00_122/atom_2220000.liggghts	13420b536bdd5e7e900335e7946168261a03293407e73d2a3ecd2bc84b515273	/home/yonghoon71/lhs_local/lhs00_122/post_lhs00_122/contact_2220000.liggghts	94a8f4f02f24b303c939b174470f3513f2babac3d4952b495091cd836f60ca09	2220000	2220000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_123	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_123/input_lhs00_123.liggghts	42b946370ad850cb8992e6af569060e173b342148ad54c6a7b8b8718c8c6263d	/home/yonghoon71/lhs_local/lhs00_123/post_lhs00_123/atom_2070000.liggghts	d0368ce7970dd50072549992ed603c6aa9cafb3b19180129763eece6607a847a	/home/yonghoon71/lhs_local/lhs00_123/post_lhs00_123/contact_2070000.liggghts	541615cb3159b494d95d6feb7629606a7a36130bec17a56ff0cdebf8a84dcdf5	2070000	2070000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_124	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_124/input_lhs00_124.liggghts	fceaf300578541312956e1629dc79599afb899e0b331666a75d4ee7bbfdf7516	/home/yonghoon71/lhs_local/lhs00_124/post_lhs00_124/atom_2220000.liggghts	080d31c724ae1d3384566cd6be3c2c1840fc802d8c10495615c5f24a5158ac8f	/home/yonghoon71/lhs_local/lhs00_124/post_lhs00_124/contact_2220000.liggghts	71625412af18f3326a37bf593bd3f3def780f073a6a5b60f82d2d17ac3a343a7	2220000	2220000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_125	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_125/input_lhs00_125.liggghts	0925278cc2d5866949562cbba72cc2463b9626b7a759832a8eb44f1918f56049	/home/yonghoon71/lhs_local/lhs00_125/post_lhs00_125/atom_2770000.liggghts	a0bcc435b560c720abb2f50ff77661b01a895ee236d125b3163c3a19e0d067b0	/home/yonghoon71/lhs_local/lhs00_125/post_lhs00_125/contact_2770000.liggghts	61cb304225ba92b9b26ffa90bd2a2b74d99eb695ae5e556569097d85eb80d713	2770000	2770000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_126	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_126/input_lhs00_126.liggghts	0627bb5f421a38bab3547cfe3a65cfc543152dd4016b627ef728d84d918ccc41	/home/yonghoon71/lhs_local/lhs00_126/post_lhs00_126/atom_2010000.liggghts	7c1a5c1f5f676f8a78c6c1991710ba64d1bbff7c32b6fe855176ea32c724ef81	/home/yonghoon71/lhs_local/lhs00_126/post_lhs00_126/contact_2010000.liggghts	932fc43fd8321d9bba3503ee8f755a0cb09dcd7cdde2f522799463dd14426f08	2010000	2010000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_127	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_127/input_lhs00_127.liggghts	b92f9e16aa69891873432011dd52893d075ec5a8e224ace03c05b570a20a0e79	/home/yonghoon71/lhs_local/lhs00_127/post_lhs00_127/atom_2440000.liggghts	33041ecf81f9b4249f0be2654b9a141880b61336f6955d0561ef22cc32121843	/home/yonghoon71/lhs_local/lhs00_127/post_lhs00_127/contact_2440000.liggghts	c5f283d5a4dc719de25498b4cb815424c9cee7a9753018de265c903518b48bbf	2440000	2440000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_128	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_128/input_lhs00_128.liggghts	00ddd41898fb93164895eb46ad635ffcd95a535f5e1a282a6e4be116886e9d14	/home/yonghoon71/lhs_local/lhs00_128/post_lhs00_128/atom_2640000.liggghts	638cb80677a69b0edf4b3f426828964944efe2301e387a2c14f4c6e93c2a0ff2	/home/yonghoon71/lhs_local/lhs00_128/post_lhs00_128/contact_2640000.liggghts	3fa7d258dd0dbc3d1ea3a9f24e2ee769e1635cdc40c8fda9874c04bbc32aebf8	2640000	2640000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
lhs00_129	RAW_OK	mono_AM_P	design_csv	2	/home/yonghoon71/lhs_local/lhs00_129/input_lhs00_129.liggghts	7655bfec1e019bfbe2cf39697e18cfd27bfde090b641030258562c4b6e395d64	/home/yonghoon71/lhs_local/lhs00_129/post_lhs00_129/atom_2910000.liggghts	75775d13e54b64c3c1bd3e6f942ae73c619cebfff65bfb101b947ef322cdcbf2	/home/yonghoon71/lhs_local/lhs00_129/post_lhs00_129/contact_2910000.liggghts	0beeb61e20c323019fc0b773347160838ccd55bd1cd2c9a0d4fa63a7eb8999d2	2910000	2910000	0	포함: 원자료·덱 실재 (솔버 성공 여부는 보지 않았다)
perc	DECK_MISSING+RAW_MISSING_ATOM	UNKNOWN												케이스 폴더 아님 — 덱도 원자료도 없다 (행은 남긴다)
