_dir,name,dopant,cation_site,anion_site,concentration,charge_compensation,n_fu_actual,screen_de_per_atom,screen_dV_over_V0,screen_converged,tier2_li_li_disorder_std,tier2_li_li_disorder_mean,tier2_dopant_blocking_fraction,tier2_lattice_angle_dev_deg,tier2_lattice_aspect_ratio,bvs_li_mean,bvs_li_std,bvs_li_proxy_score,migration_volume_fraction,li_mobility_score,anneal_delta_E_meV,anneal_E_post_per_atom,anneal_dV_pct,anneal_converged,eos_B0_GPa,eos_V0_per_atom,eos_Bp,eos_r2,eos_fit_quality_ok,eos_fit_quality_reason,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_E_young_GPa,elastic_pugh_GoverB,elastic_poisson_nu,sigma_300K_S_cm_NE,sigma_md_Ea_eV,sigma_md_D_300K_cm2s,sigma_md_fit_R2,sigma_md_n_T_points,wad_J_m2_mean,wad_J_m2_std,wad_n_seeds,wad_n_lbfgs_ok,wad_ncm_nx,wad_area_mismatch_pct,sigma_md_sanity_warnings_count,wad_lbfgs_ok_fraction,wad_area_mismatch_severity,rerank_de_pre_anneal,rerank_de_post_anneal,rerank_delta_E_anneal_meV,combined_score,rank_combined,composition_Ag,composition_Cl,composition_Li,composition_O,composition_P,composition_S,composition_Al,composition_F,composition_B,composition_Ba,composition_Ca,composition_Co,composition_Cr,composition_Cu,composition_Fe,composition_Ga,composition_Gd,composition_Ge,composition_Hf,composition_In,composition_La,composition_Mg,composition_Mn,composition_Mo,composition_Na,composition_Nb,composition_Nd,composition_Ni,composition_Sb,composition_Sc,composition_Si,composition_Sm,composition_Sn,composition_Sr,composition_Ta,composition_Ti,composition_V,composition_W,composition_Y,composition_Zn,composition_Zr
ZnO_x010,ZnO_x100_chain_Cl_x200_cLi24gaS4a_s01,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.43188245651727897,-0.14523017797464302,True,0.2616715914553706,2.9992384865230326,0.2857142857142857,0.7578930715253771,1.0963137980572908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3894084312030184,28,,5,21,1,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x200_cLi24gaS4a_s02,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3761429443857498,-0.11943193368922014,True,0.26166578404750146,3.0280246763744487,0.3333333333333333,1.6635934569215622,1.043950925610124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2584995444668262,44,,5,21,1,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x200_cLi24gaS4a_s03,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.40881501990758906,-0.1027531343619353,True,0.19412980167107577,3.045342414091515,0.2857142857142857,0.22986491557380986,1.0253948443963299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.335232635058508,32,,5,21,1,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x200_cLi24gaS4a_s04,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.34438307998316464,-0.08756613069501358,True,0.23492419131340603,3.0336468650553505,0.38095238095238093,1.874998749311819,1.0527302832582188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.18390885766598034,49,,5,21,1,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS16e_s00,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.43065008760609835,-0.16884638528817755,True,0.1621382901050538,2.9988101307597286,0.3,0.8319480314770501,1.0819839140334524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3865141101721801,30,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS16e_s01,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4596976492276683,-0.11137115986903273,True,0.18385417220446465,3.0544015885267446,0.6,1.3288265302409668,1.1007213290242186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4547347279864814,9,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS16e_s02,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4637287919357087,-0.19184280359314992,True,0.1591837810118245,3.1324681738631375,0.5,2.595437265860378,1.1462895984262316,1.0108991469925694,0.08915780000854383,0.900914796966714,0.1408,,-771.297651461732,-4.158498192199967,-1.3217759515759093,True,17.32560673849238,21.636448277548723,4.046193461819517,0.9996286710282861,True,OK,20.34304595730221,17.33947857962509,40.50907659639671,0.8523540976124582,0.16811691915572557,,,,,,,,,,,,0,,,-0.4637287919357087,-0.46871697803583956,-771.2976514617322,0.47591737290449276,5,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS16e_s03,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.45208651615249273,-0.16419581363629449,True,0.3194580503241404,3.1338389451185704,0.3,1.0446785078316678,1.1241414661161848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.43685934803480353,14,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS16e_s04,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4515066632935971,-0.13330947593935724,True,0.2651388236934612,3.150093249323676,0.25,1.1676962323202207,1.0186703965497632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4354975153002488,17,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS4a_s00,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3975669377191666,-0.1183532006750544,True,0.2720121098876632,3.1279737667787253,0.45,0.3079363454125498,1.069245685045364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3088155771960538,37,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS4a_s01,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.43523695370225557,-0.0697084801216551,True,0.3464268524990765,3.1623100871713468,0.35,0.7236975656624247,1.038207535578461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3972867472350774,26,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS4a_s02,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3652210161464975,-0.07048058503361786,True,0.21494489867784497,2.984642291156255,0.35,0.5936641310212828,1.0730357491156761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2328484863190757,47,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS4a_s03,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.4053929490446304,-0.09142489546525978,True,0.30870066449669725,3.120337607759379,0.25,1.1690491003417065,1.055357776380433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3271956166155554,33,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x400_cLi24gaS4a_s04,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3798152851729881,-0.14395591081341994,True,0.2571812001023084,3.1044597807256036,0.4,0.6667237122040599,1.0492353205063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.26712434267171303,41,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS16e_s00,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.43081453482105836,-0.16994559931756195,True,0.1608717056775209,2.998467620608241,0.3,0.843893535275052,1.08400383118375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.38690032815317865,29,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS16e_s01,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.45969349587930175,-0.11134315747602881,True,0.18389654112881884,3.0544708691063835,0.6,1.3283488149629101,1.1007195338634523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.45472497350191377,10,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS16e_s02,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.46369805125087993,-0.19153218021539745,True,0.1590416456965214,3.132450524851017,0.5,2.5958867461571793,1.146096033319681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.46413000532798543,7,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS16e_s03,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4518495351239187,-0.16435964488815924,True,0.3193555824978717,3.132272030516395,0.3,1.0455274481982393,1.1219974236763461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4363027783512543,15,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS16e_s04,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4516978001884766,-0.13417825731473695,True,0.26459849615294606,3.150954170419987,0.25,1.1999149481364992,1.0195204461908727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4359464162174984,16,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS4a_s00,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3975686671720853,-0.11835822278186849,True,0.27197110761638643,3.127985043246177,0.45,0.3078669422974503,1.0692495563142397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.30881963896027786,36,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS4a_s01,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.43397682985288366,-0.06784892223453139,True,0.34038888286277474,3.16924419635738,0.35,0.7417608978731267,1.0396578406892214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.39432724142021236,27,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS4a_s02,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3651966953497139,-0.07035345832723831,True,0.21467255604199673,2.9820313826937603,0.35,0.587960798456702,1.0727679963690517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2327913669021715,48,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS4a_s03,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.4053904241039543,-0.09143171036788775,True,0.30868465427046354,3.1203590576060245,0.25,1.1690065751482916,1.055359164924458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3271896865820775,34,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x600_cLi24gaS4a_s04,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.37981432681200467,-0.14395382222316142,True,0.2571762181880992,3.1044792035705036,0.4,0.6665897854117043,1.0492333102747193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.26712209188112235,42,,6,20,1,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS16e_s00,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.3944603556092101,-0.07877207600090384,True,0.28089429757938744,3.286894735108297,0.3684210526315789,0.3533046304587104,1.0987302048858147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.30151951036630953,40,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS16e_s01,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4420362486484706,-0.09913965838409947,True,0.23521291421492005,3.182276951382023,0.47368421052631576,1.2525314230539726,1.1102059407983211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4132554577236025,18,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS16e_s02,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4356529264547433,-0.09147271249271345,True,0.32290825650847127,3.187678896235213,0.42105263157894735,1.7036284954621477,1.09141683677292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.39826369389030214,25,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS16e_s03,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.4570314973837952,-0.16570726624626067,True,0.19276481056371772,3.150251484131845,0.3684210526315789,1.9180109764448912,1.1087233430397743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4484730483196864,12,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS16e_s04,ZnO+Clrich,Li_24g,S_16e,0.25,compound_set_chain,4,-0.43884159080789864,-0.09762101735934503,True,0.29585229534349555,3.1530775330675436,0.2631578947368421,0.7796506288364591,1.072948782368725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4057525377047573,22,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS4a_s00,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3299450748151269,0.03779612371412403,True,0.29942596306262187,3.1356853922167707,0.2631578947368421,1.0487835193982125,1.051542615107137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15,50,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS4a_s01,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.39547808068425194,-0.09112957451000246,True,0.361750619194976,3.0858493556124444,0.3684210526315789,1.418907347272732,1.0253361803076726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3039097224704781,39,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS4a_s02,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.41588703783257586,0.059138032733517684,True,0.3109123179359575,3.202003638357192,0.21052631578947367,0.721803231319278,1.0687896344504557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.35184185817753744,31,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS4a_s03,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3762895429449227,-0.1098976471485948,True,0.18388495215333653,3.2296361821721584,0.3157894736842105,1.7210681977806928,1.0532179311215246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2588438433931097,43,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZnO_x010,ZnO_x100_chain_Cl_x800_cLi24gaS4a_s04,ZnO+Clrich,Li_24g,S_4a,0.25,compound_set_chain,4,-0.3697997757874072,-0.06438669195394406,True,0.25942973721943846,3.34556535171908,0.3684210526315789,0.9319514823501691,1.1006560859158026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.24360208469664463,46,,7,19,1,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZrF4_x002,ZrF4_x020_cLi24gaCl4d_s00,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7676711184549019,-0.1981921531152665,True,0.2732717234344529,2.9716761118869917,0.85,0.4295123437155545,1.0652084659611603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3939595241855728,6,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cLi24gaCl4d_s01,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7765410946257676,-0.15001080981918338,True,0.3093143844243311,2.9589535600801447,0.9,1.0109712757447715,1.0408102123620726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4174946838430026,5,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cLi24gaCl4d_s02,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7793855774226248,-0.19534975149881761,True,0.35983359600456116,2.9456024924504076,1.0,1.2725109508807588,1.0543487446551054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.425042094960829,4,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cLi24gaCl4d_s03,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7991635992063655,-0.14414168349538675,True,0.18593343636758075,2.8444063731379976,0.85,1.3178546836890694,1.0257801601704764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.47752012775615593,3,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cLi24gaCl4d_s04,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.8050443904577564,-0.21862752017845422,True,0.17341100797143325,2.888508701083767,0.85,1.6082678078586186,1.034329623175265,0.9518241660362436,0.08379129764947275,0.8720695840299395,0.1456,,-695.4523216253074,-4.5162611894506055,-5.168572145794021,True,17.86410805426563,20.462740126777323,6.524737233823087,0.9994358814358547,True,OK,18.51625109550197,18.18835124714738,41.10577337580378,0.9822912399133406,0.13000273684099645,,,,,,,,,,,,0,,,-0.8050443904577564,-0.8264799526549105,-695.4523216253077,0.55,2,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cP4baCl4d_s00,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6757271844566191,-0.18058456700080283,True,0.2863539677893869,2.857163165472628,0.8,1.394044514563432,1.0599254557240472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15,10,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cP4baCl4d_s01,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760733729094923,-0.20252330925154693,True,0.2285234755206354,2.8221830111627724,0.8,1.7002889725206334,1.0864020285636047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15091855945867053,9,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cP4baCl4d_s02,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760749928419729,-0.2025277564405998,True,0.22853277718956147,2.8221714484159226,0.8,1.7001442230125225,1.0863967330649835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1509228577080492,8,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cP4baCl4d_s03,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6801352880405123,-0.2598935696783929,True,0.10137915961058028,2.8206512621266433,0.88,0.5709153809001036,1.0475359997465699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.16169624581114173,7,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x002,ZrF4_x020_cP4baCl4d_s04,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6762947017357606,-0.20328493941390896,True,0.2299345653425005,2.820447462229839,0.8,1.6799484447364226,1.0853161986691635,0.9680125959395903,0.09770906205368805,0.8734289931341773,0.1488,,-725.166793703356,-4.403617368359828,-8.773982227038147,True,24.927755841571418,18.139603003753187,10.631749240982883,0.9961923822406091,True,OK,23.92865168844297,17.71712739743758,42.630070705159824,0.7404147809128158,0.20307513032065766,,,,,,,,,,,,0,,,-0.6762947017357606,-0.7138361315641326,-725.1667937033561,0.5511164108307113,1,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cLi24gaCl4d_s00,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7676703382837107,-0.19818948457698,True,0.2732649495310661,2.9716750936061573,0.85,0.42953373792096095,1.0652077819968064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.3839797615297118,6,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cLi24gaCl4d_s01,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7765405624156716,-0.15001321043837423,True,0.3093069132224074,2.9589580425590762,0.9,1.011005284297627,1.0408108863074723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.40655283589509583,5,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cLi24gaCl4d_s02,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7856151582037563,-0.20239642032191915,True,0.3763446214269515,2.949263580746171,0.95,0.20384491320245893,1.0580842061367093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.42964599819999827,4,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cLi24gaCl4d_s03,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.7991631270392054,-0.1441403050350859,True,0.1859324297405653,2.844407828189135,0.85,1.31775859858643,1.0257791160096796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.4641230647851121,3,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cLi24gaCl4d_s04,ZrF4,Li_24g,Cl_4d,0.25,compound_set,4,-0.8050086270544479,-0.21864416014924629,True,0.17361022715674526,2.8886931611608118,0.85,1.6114062037972539,1.0344114455853617,0.9694520220383579,0.07951951494133491,0.8923616674869713,0.14656,,-701.8813488025502,-4.522690239671353,-4.972421793510793,True,11.969203490009514,20.74212139526236,14.407134531676414,0.9624736551848824,True,OK,21.40155772618271,13.618150218774886,33.70536479878825,0.6363158417255962,0.23751626532654177,,,,,,,,,,,,0,,,-0.8050086270544479,-0.8329089806518657,-701.8813488025502,0.55,1,,,20,,4,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cP4baCl4d_s00,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6757265962166561,-0.18058155015612934,True,0.28636414876607746,2.8571644396194893,0.8,1.394010711666314,1.059928652965055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.15,10,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cP4baCl4d_s01,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760756652607527,-0.20253089172310434,True,0.22853735950250667,2.822165023474621,0.8,1.700121402679172,1.0863915873848662,0.9976655307622024,0.12541730135070814,0.8725410122433851,0.139712,,-696.2026060968088,-4.374653199007026,-8.983959183332487,True,17.863511519353644,18.458635495109306,6.708946591505075,0.9933014573120585,True,OK,31.86715249948849,23.27705570337437,56.15784698797321,0.7304404026606393,0.2062918889658423,,,,,,,,,,,,0,,,-0.6760756652607527,-0.6848719399875391,-696.2026060968083,0.4732732027923975,2,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cP4baCl4d_s02,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760746287480157,-0.20252680666276912,True,0.22853191885739627,2.822173442800754,0.8,1.7001873496309887,1.086396952900965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1508856782077971,8,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cP4baCl4d_s03,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6803966749191974,-0.2613622138289967,True,0.10108892054401246,2.8199063291957738,0.84,0.56877278489584,1.0489537112808647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.16188448366990213,7,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZrF4_x005,ZrF4_x050_cP4baCl4d_s04,ZrF4,P_4b,Cl_4d,0.25,compound_set,4,-0.6760739259037618,-0.2025242143472189,True,0.22852720757974848,2.822179264005469,0.8,1.7002017347016523,1.086400798781725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1508838895995979,9,,,25,,3,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
