,model,phonon_softening,model,dataset
66832,sevenn,1.016754756974784,sevenn,MPtrj
66833,sevenn,1.0022252639688527,sevenn,MPtrj
66834,sevenn,1.0304920504573911,sevenn,MPtrj
66835,sevenn,1.1242964497205294,sevenn,MPtrj
66836,sevenn,1.014271396941923,sevenn,MPtrj
66837,sevenn,0.9626573202338071,sevenn,MPtrj
66838,sevenn,1.0052938738620465,sevenn,MPtrj
66839,sevenn,1.0536557217283467,sevenn,MPtrj
66840,sevenn,0.9931957931655534,sevenn,MPtrj
66841,sevenn,0.992379419231221,sevenn,MPtrj
66842,sevenn,1.0050899733011407,sevenn,MPtrj
66843,sevenn,1.0014764205860704,sevenn,MPtrj
66844,sevenn,0.9351785558167772,sevenn,MPtrj
66845,sevenn,0.9991213556290731,sevenn,MPtrj
66846,sevenn,0.9911652790237929,sevenn,MPtrj
66847,sevenn,0.9914462630816692,sevenn,MPtrj
66848,sevenn,0.9958399784977705,sevenn,MPtrj
66849,sevenn,0.9908143412466142,sevenn,MPtrj
66850,sevenn,1.0031575279368352,sevenn,MPtrj
66851,sevenn,0.9925626621378786,sevenn,MPtrj
66852,sevenn,1.0211596265347598,sevenn,MPtrj
66853,sevenn,0.9936595461661402,sevenn,MPtrj
66854,sevenn,0.9429234790494221,sevenn,MPtrj
66855,sevenn,0.9966555398880296,sevenn,MPtrj
66856,sevenn,1.094558660203361,sevenn,MPtrj
66857,sevenn,0.9953424791207183,sevenn,MPtrj
66858,sevenn,1.0135835670283162,sevenn,MPtrj
66859,sevenn,0.9937229759771757,sevenn,MPtrj
66860,sevenn,0.9954797912234896,sevenn,MPtrj
66861,sevenn,1.0392044965517644,sevenn,MPtrj
66862,sevenn,0.9864028419450941,sevenn,MPtrj
66863,sevenn,0.9974699615948928,sevenn,MPtrj
66864,sevenn,0.9886260673246601,sevenn,MPtrj
66865,sevenn,0.9369917439414168,sevenn,MPtrj
66866,sevenn,0.9974587636670718,sevenn,MPtrj
66867,sevenn,0.9877957677856124,sevenn,MPtrj
66868,sevenn,0.9972759267392541,sevenn,MPtrj
66869,sevenn,1.0460882088369752,sevenn,MPtrj
66870,sevenn,0.9874988528783156,sevenn,MPtrj
66871,sevenn,1.0023832954098488,sevenn,MPtrj
66872,sevenn,1.0208708583880608,sevenn,MPtrj
66873,sevenn,1.0036388137532974,sevenn,MPtrj
66874,sevenn,0.9870557295863736,sevenn,MPtrj
66875,sevenn,0.9875328864597764,sevenn,MPtrj
66876,sevenn,1.0092092999154967,sevenn,MPtrj
66877,sevenn,1.0037154817825416,sevenn,MPtrj
66878,sevenn,1.0314293163587789,sevenn,MPtrj
66879,sevenn,0.9101070670152135,sevenn,MPtrj
66880,sevenn,0.9993770593512743,sevenn,MPtrj
66881,sevenn,0.9840602840176074,sevenn,MPtrj
66882,sevenn,1.003232307900069,sevenn,MPtrj
66883,sevenn,0.9900796313885591,sevenn,MPtrj
66884,sevenn,1.018786012516132,sevenn,MPtrj
66885,sevenn,1.0502248893096908,sevenn,MPtrj
66886,sevenn,1.0895516951720767,sevenn,MPtrj
66887,sevenn,0.9832717977961173,sevenn,MPtrj
66888,sevenn,0.9945947737736693,sevenn,MPtrj
66889,sevenn,0.9940398035979887,sevenn,MPtrj
66890,sevenn,0.9936720172808746,sevenn,MPtrj
66891,sevenn,0.9867083297853272,sevenn,MPtrj
66892,sevenn,0.9917614507980419,sevenn,MPtrj
66893,sevenn,1.010948051465356,sevenn,MPtrj
66894,sevenn,0.9985778048008013,sevenn,MPtrj
66895,sevenn,1.028069853261156,sevenn,MPtrj
66896,sevenn,0.9969692404609143,sevenn,MPtrj
66897,sevenn,0.9875960054330871,sevenn,MPtrj
66898,sevenn,0.921024568175328,sevenn,MPtrj
66899,sevenn,0.9690660995995254,sevenn,MPtrj
66900,sevenn,0.9450265046758031,sevenn,MPtrj
66901,sevenn,0.9378365236444736,sevenn,MPtrj
66902,sevenn,1.0005930859385888,sevenn,MPtrj
66903,sevenn,0.9538489012387342,sevenn,MPtrj
66904,sevenn,1.0373608803508876,sevenn,MPtrj
66905,sevenn,0.9910109896567483,sevenn,MPtrj
66906,sevenn,0.9912763836145273,sevenn,MPtrj
66907,sevenn,0.9923413667801576,sevenn,MPtrj
66908,sevenn,1.010696330926,sevenn,MPtrj
66909,sevenn,0.9897499548310835,sevenn,MPtrj
66910,sevenn,1.0017454986217667,sevenn,MPtrj
66911,sevenn,0.9991954086388888,sevenn,MPtrj
66912,sevenn,0.9794246387007566,sevenn,MPtrj
66913,sevenn,0.9966345384485096,sevenn,MPtrj
66914,sevenn,0.9655199425550128,sevenn,MPtrj
66915,sevenn,1.0062363974910133,sevenn,MPtrj
66916,sevenn,0.9761508363951386,sevenn,MPtrj
66917,sevenn,0.9977945512667391,sevenn,MPtrj
66918,sevenn,0.935587587237101,sevenn,MPtrj
66919,sevenn,1.0050190457627364,sevenn,MPtrj
66920,sevenn,0.9882036267713683,sevenn,MPtrj
66921,sevenn,0.9324307678811837,sevenn,MPtrj
66922,sevenn,0.9964759409595392,sevenn,MPtrj
66923,sevenn,0.9823715668183538,sevenn,MPtrj
66924,sevenn,0.9599902261846692,sevenn,MPtrj
66925,sevenn,0.946906107743126,sevenn,MPtrj
66926,sevenn,0.9934530235817861,sevenn,MPtrj
66927,sevenn,0.9451084999525029,sevenn,MPtrj
66928,sevenn,0.9906102102973735,sevenn,MPtrj
66929,sevenn,0.991907911925858,sevenn,MPtrj
66930,sevenn,0.9882587720987894,sevenn,MPtrj
66931,sevenn,0.9272778640545206,sevenn,MPtrj
66932,sevenn,0.9997815048471895,sevenn,MPtrj
66933,sevenn,1.0127096073783883,sevenn,MPtrj
66934,sevenn,0.9866878040496212,sevenn,MPtrj
66935,sevenn,0.9762812277436467,sevenn,MPtrj
66936,sevenn,1.0116817508131206,sevenn,MPtrj
66937,sevenn,0.9782011183645745,sevenn,MPtrj
66938,sevenn,0.9958778847592932,sevenn,MPtrj
66939,sevenn,0.980968779974511,sevenn,MPtrj
66940,sevenn,0.9817320949041881,sevenn,MPtrj
66941,sevenn,0.9538797241100992,sevenn,MPtrj
66942,sevenn,1.0371228841947848,sevenn,MPtrj
66943,sevenn,0.9736766593918513,sevenn,MPtrj
66944,sevenn,0.4801779958845449,sevenn,MPtrj
66945,sevenn,1.0132960927591368,sevenn,MPtrj
66946,sevenn,0.9975941759861797,sevenn,MPtrj
66947,sevenn,1.0000768027859535,sevenn,MPtrj
66948,sevenn,0.9637645915398407,sevenn,MPtrj
66949,sevenn,1.0237576056256052,sevenn,MPtrj
66950,sevenn,0.9420450253466542,sevenn,MPtrj
66951,sevenn,0.9972127094642637,sevenn,MPtrj
66952,sevenn,0.9725849757399397,sevenn,MPtrj
66953,sevenn,1.0019700320688347,sevenn,MPtrj
66954,sevenn,0.9951285749477359,sevenn,MPtrj
66955,sevenn,0.9977649823277442,sevenn,MPtrj
66956,sevenn,0.9728537590874282,sevenn,MPtrj
66957,sevenn,0.9959390604572451,sevenn,MPtrj
66958,sevenn,0.99825846902642,sevenn,MPtrj
66959,sevenn,0.9977087916453385,sevenn,MPtrj
66960,sevenn,0.9815513793963343,sevenn,MPtrj
66961,sevenn,0.9673470745235798,sevenn,MPtrj
66962,sevenn,0.9766506323051695,sevenn,MPtrj
66963,sevenn,0.9972139085479975,sevenn,MPtrj
66964,sevenn,0.8834737889431572,sevenn,MPtrj
66965,sevenn,0.9705271494612958,sevenn,MPtrj
66966,sevenn,1.0080780868798966,sevenn,MPtrj
66967,sevenn,0.9399417326775998,sevenn,MPtrj
66968,sevenn,0.963652224816504,sevenn,MPtrj
66969,sevenn,0.9934531877899769,sevenn,MPtrj
66970,sevenn,1.0035641123836456,sevenn,MPtrj
66971,sevenn,0.9516367757351135,sevenn,MPtrj
66972,sevenn,0.9876446678627387,sevenn,MPtrj
66973,sevenn,0.9673510346650147,sevenn,MPtrj
66974,sevenn,0.9663790607612674,sevenn,MPtrj
66975,sevenn,0.9967886652962188,sevenn,MPtrj
66976,sevenn,0.9952765695377805,sevenn,MPtrj
66977,sevenn,0.992843094665116,sevenn,MPtrj
66978,sevenn,0.9898621664693702,sevenn,MPtrj
66979,sevenn,0.9861495584941232,sevenn,MPtrj
66980,sevenn,1.0203512307206193,sevenn,MPtrj
66981,sevenn,1.0567372486664885,sevenn,MPtrj
66982,sevenn,1.0026076380187532,sevenn,MPtrj
66983,sevenn,1.0257430961395264,sevenn,MPtrj
66984,sevenn,1.069029318730432,sevenn,MPtrj
66985,sevenn,0.9920102468145505,sevenn,MPtrj
66986,sevenn,0.9856856622681919,sevenn,MPtrj
66987,sevenn,0.9916517001845296,sevenn,MPtrj
66988,sevenn,0.993611084326688,sevenn,MPtrj
66989,sevenn,0.9684272164749048,sevenn,MPtrj
66990,sevenn,0.9920457321116763,sevenn,MPtrj
66991,sevenn,0.9194602258303389,sevenn,MPtrj
66992,sevenn,1.0009983196542382,sevenn,MPtrj
66993,sevenn,0.9674316472295026,sevenn,MPtrj
66994,sevenn,0.9873382914613454,sevenn,MPtrj
66995,sevenn,0.9903429079784738,sevenn,MPtrj
66996,sevenn,0.9773484839917466,sevenn,MPtrj
66997,sevenn,1.0080199896349307,sevenn,MPtrj
66998,sevenn,0.9961915246089152,sevenn,MPtrj
66999,sevenn,0.973394337495795,sevenn,MPtrj
67000,sevenn,0.9473800552288629,sevenn,MPtrj
67001,sevenn,1.004050294747595,sevenn,MPtrj
67002,sevenn,0.9475419778254108,sevenn,MPtrj
67003,sevenn,0.9412043707651829,sevenn,MPtrj
67004,sevenn,0.9325796274748382,sevenn,MPtrj
67005,sevenn,0.9929129836235537,sevenn,MPtrj
67006,sevenn,0.9945514592982582,sevenn,MPtrj
67007,sevenn,0.9514164083246169,sevenn,MPtrj
67008,sevenn,0.9876451220127207,sevenn,MPtrj
67009,sevenn,0.9455930374419796,sevenn,MPtrj
67010,sevenn,1.0006583341295847,sevenn,MPtrj
67011,sevenn,0.9969637924358153,sevenn,MPtrj
67012,sevenn,0.9213362432208096,sevenn,MPtrj
67013,sevenn,0.8265511062878129,sevenn,MPtrj
67014,sevenn,1.0117534548614462,sevenn,MPtrj
67015,sevenn,0.9933446198974076,sevenn,MPtrj
67016,sevenn,0.995769512293441,sevenn,MPtrj
67017,sevenn,0.9969195423300674,sevenn,MPtrj
67018,sevenn,0.9979382186903654,sevenn,MPtrj
67019,sevenn,0.9825453534895382,sevenn,MPtrj
67020,sevenn,0.9986054104656918,sevenn,MPtrj
67021,sevenn,0.988954060894694,sevenn,MPtrj
67022,sevenn,0.9956127916603895,sevenn,MPtrj
67023,sevenn,0.9747980706079883,sevenn,MPtrj
67024,sevenn,0.9452920872591904,sevenn,MPtrj
67025,sevenn,0.9824044498621421,sevenn,MPtrj
67026,sevenn,0.9706018909376354,sevenn,MPtrj
67027,sevenn,0.9759021646089604,sevenn,MPtrj
67028,sevenn,0.9748310431862786,sevenn,MPtrj
67029,sevenn,1.0108559226361473,sevenn,MPtrj
67030,sevenn,0.98760169052079,sevenn,MPtrj
67031,sevenn,0.9855601625506599,sevenn,MPtrj
67032,sevenn,0.9846988519149121,sevenn,MPtrj
67033,sevenn,1.0050489053200118,sevenn,MPtrj
67034,sevenn,0.9438754224524549,sevenn,MPtrj
67035,sevenn,0.9906557835671612,sevenn,MPtrj
67036,sevenn,0.9905307490087973,sevenn,MPtrj
67037,sevenn,1.0002471088131872,sevenn,MPtrj
67038,sevenn,1.0079364402439153,sevenn,MPtrj
67039,sevenn,0.9980187558557646,sevenn,MPtrj
67040,sevenn,0.9997824371378873,sevenn,MPtrj
67041,sevenn,0.9953783263242326,sevenn,MPtrj
67042,sevenn,0.9354989767884568,sevenn,MPtrj
67043,sevenn,0.9319966241905699,sevenn,MPtrj
67044,sevenn,0.9327326289695781,sevenn,MPtrj
67045,sevenn,0.9922333193912087,sevenn,MPtrj
67046,sevenn,0.9313529091122416,sevenn,MPtrj
67047,sevenn,0.9321998282166211,sevenn,MPtrj
67048,sevenn,0.9313224766916771,sevenn,MPtrj
67049,sevenn,0.9312466756805533,sevenn,MPtrj
67050,sevenn,0.8493898513695095,sevenn,MPtrj
67051,sevenn,0.9318811790196683,sevenn,MPtrj
67052,sevenn,0.9944653789925614,sevenn,MPtrj
67053,sevenn,0.9850543098122462,sevenn,MPtrj
67054,sevenn,1.0083791414336067,sevenn,MPtrj
67055,sevenn,0.9673018746878956,sevenn,MPtrj
67056,sevenn,0.9462854553234712,sevenn,MPtrj
67057,sevenn,0.9782423249919425,sevenn,MPtrj
67058,sevenn,0.9283207639735727,sevenn,MPtrj
67059,sevenn,0.982239063401998,sevenn,MPtrj
67060,sevenn,0.9962016658408983,sevenn,MPtrj
67061,sevenn,0.993768634398116,sevenn,MPtrj
67062,sevenn,0.9481329392002383,sevenn,MPtrj
67063,sevenn,0.9872619633832752,sevenn,MPtrj
67064,sevenn,0.9752188873819473,sevenn,MPtrj
67065,sevenn,0.991796552749026,sevenn,MPtrj
67066,sevenn,0.9566730057640943,sevenn,MPtrj
67067,sevenn,0.9914921471957611,sevenn,MPtrj
67068,sevenn,0.9927292963097746,sevenn,MPtrj
67069,sevenn,0.9575880769068046,sevenn,MPtrj
67070,sevenn,0.9890265559454176,sevenn,MPtrj
67071,sevenn,1.0099800775623542,sevenn,MPtrj
67072,sevenn,0.9564873255186715,sevenn,MPtrj
67073,sevenn,0.9874238078208557,sevenn,MPtrj
67074,sevenn,0.9926751701944689,sevenn,MPtrj
67075,sevenn,0.9750349498708293,sevenn,MPtrj
67076,sevenn,1.0189365958573564,sevenn,MPtrj
67077,sevenn,0.9835798582408296,sevenn,MPtrj
67078,sevenn,0.96492039263536,sevenn,MPtrj
67079,sevenn,0.9839148099288975,sevenn,MPtrj
67080,sevenn,0.9545607117771467,sevenn,MPtrj
67081,sevenn,0.9936055068507614,sevenn,MPtrj
67082,sevenn,0.966916360398904,sevenn,MPtrj
67083,sevenn,1.0159549862346142,sevenn,MPtrj
67084,sevenn,0.9947381292557735,sevenn,MPtrj
67085,sevenn,1.002849546367781,sevenn,MPtrj
67086,sevenn,1.0030391686732276,sevenn,MPtrj
67087,sevenn,0.9777501482514243,sevenn,MPtrj
67088,sevenn,0.9887201137323013,sevenn,MPtrj
67089,sevenn,0.9985510389283888,sevenn,MPtrj
67090,sevenn,0.9669971326321797,sevenn,MPtrj
67091,sevenn,0.9911309861957766,sevenn,MPtrj
67092,sevenn,0.9938059433944479,sevenn,MPtrj
67093,sevenn,0.9890889701830563,sevenn,MPtrj
67094,sevenn,0.980792717250949,sevenn,MPtrj
67095,sevenn,0.9860111534752727,sevenn,MPtrj
67096,sevenn,1.1121810939106276,sevenn,MPtrj
67097,sevenn,0.982514614572786,sevenn,MPtrj
67098,sevenn,0.9958732623204034,sevenn,MPtrj
67099,sevenn,0.9416489382798015,sevenn,MPtrj
67100,sevenn,0.9806270061746826,sevenn,MPtrj
67101,sevenn,0.997275355160154,sevenn,MPtrj
67102,sevenn,0.9555480179969457,sevenn,MPtrj
67103,sevenn,0.9438965945440086,sevenn,MPtrj
67104,sevenn,0.9685566145411941,sevenn,MPtrj
67105,sevenn,1.0157834244035435,sevenn,MPtrj
67106,sevenn,0.9161097120890738,sevenn,MPtrj
67107,sevenn,0.9704048353566425,sevenn,MPtrj
67108,sevenn,0.9588190674296299,sevenn,MPtrj
67109,sevenn,0.9605631959285088,sevenn,MPtrj
67110,sevenn,0.9396935177272062,sevenn,MPtrj
67111,sevenn,0.9676029970277634,sevenn,MPtrj
67112,sevenn,1.0093776546171396,sevenn,MPtrj
67113,sevenn,1.0191819087503369,sevenn,MPtrj
67114,sevenn,0.9721408418529841,sevenn,MPtrj
67115,sevenn,1.002442361425162,sevenn,MPtrj
67116,sevenn,0.38663494379006996,sevenn,MPtrj
67117,sevenn,0.9759959158502705,sevenn,MPtrj
67118,sevenn,0.9055593881558917,sevenn,MPtrj
67119,sevenn,1.057725811855895,sevenn,MPtrj
67120,sevenn,0.9470028118612713,sevenn,MPtrj
67121,sevenn,0.9487217642946026,sevenn,MPtrj
67122,sevenn,1.0016590982772124,sevenn,MPtrj
67123,sevenn,1.0094658843374715,sevenn,MPtrj
67124,sevenn,1.0017211953182201,sevenn,MPtrj
67125,sevenn,1.0086541459957827,sevenn,MPtrj
67126,sevenn,1.0152621842159695,sevenn,MPtrj
67127,sevenn,0.9557686910914329,sevenn,MPtrj
67128,sevenn,0.9393017543865673,sevenn,MPtrj
67129,sevenn,0.936868268142629,sevenn,MPtrj
67130,sevenn,0.9642098348255079,sevenn,MPtrj
67131,sevenn,0.9635793220109039,sevenn,MPtrj
67132,sevenn,0.9994853250085346,sevenn,MPtrj
67133,sevenn,0.9618139735458278,sevenn,MPtrj
67134,sevenn,0.8996162031576943,sevenn,MPtrj
67135,sevenn,0.9879231337193244,sevenn,MPtrj
67136,sevenn,0.9781702921643844,sevenn,MPtrj
67137,sevenn,0.9687574839072822,sevenn,MPtrj
67138,sevenn,1.0300425577381584,sevenn,MPtrj
67139,sevenn,0.9934680637814046,sevenn,MPtrj
67140,sevenn,0.9981414087305112,sevenn,MPtrj
67141,sevenn,0.8447207835566871,sevenn,MPtrj
67142,sevenn,0.9667461431091632,sevenn,MPtrj
67143,sevenn,0.9989196730065528,sevenn,MPtrj
67144,sevenn,1.0083084073935582,sevenn,MPtrj
67145,sevenn,1.0657097009906171,sevenn,MPtrj
67146,sevenn,1.0089267464890719,sevenn,MPtrj
67147,sevenn,0.9936377508697853,sevenn,MPtrj
67148,sevenn,0.996870216632219,sevenn,MPtrj
67149,sevenn,0.9741435655425957,sevenn,MPtrj
67150,sevenn,0.994838104171679,sevenn,MPtrj
67151,sevenn,0.9799566766920673,sevenn,MPtrj
67152,sevenn,0.9769337472314314,sevenn,MPtrj
67153,sevenn,0.9741430799763169,sevenn,MPtrj
67154,sevenn,0.9882198964919888,sevenn,MPtrj
67155,sevenn,0.9894169181806872,sevenn,MPtrj
67156,sevenn,1.145085318108431,sevenn,MPtrj
67157,sevenn,0.9683227128876363,sevenn,MPtrj
67158,sevenn,1.0193912395070865,sevenn,MPtrj
67159,sevenn,0.9875477441144961,sevenn,MPtrj
67160,sevenn,0.9572611869268312,sevenn,MPtrj
67161,sevenn,1.0106749749629047,sevenn,MPtrj
67162,sevenn,0.9753762171493783,sevenn,MPtrj
67163,sevenn,1.0362105074166623,sevenn,MPtrj
67164,sevenn,1.0032298868419525,sevenn,MPtrj
67165,sevenn,0.9599987842056473,sevenn,MPtrj
67166,sevenn,0.973808312470665,sevenn,MPtrj
67167,sevenn,0.9699365102641454,sevenn,MPtrj
67168,sevenn,0.9981494806277168,sevenn,MPtrj
67169,sevenn,0.985825725931635,sevenn,MPtrj
67170,sevenn,0.9360541546828813,sevenn,MPtrj
67171,sevenn,0.9962168856095743,sevenn,MPtrj
67172,sevenn,1.0064760169827447,sevenn,MPtrj
67173,sevenn,0.9768530542038503,sevenn,MPtrj
67174,sevenn,1.0120787410607845,sevenn,MPtrj
67175,sevenn,0.9930608976860535,sevenn,MPtrj
67176,sevenn,1.021677126373022,sevenn,MPtrj
67177,sevenn,0.9899682091665224,sevenn,MPtrj
67178,sevenn,0.9882583399729334,sevenn,MPtrj
67179,sevenn,0.9208300873463335,sevenn,MPtrj
67180,sevenn,0.9169791822211789,sevenn,MPtrj
67181,sevenn,1.0003623957902101,sevenn,MPtrj
67182,sevenn,0.9961097429952556,sevenn,MPtrj
67183,sevenn,0.8774119610107164,sevenn,MPtrj
67184,sevenn,0.9920970121164692,sevenn,MPtrj
67185,sevenn,0.998248736899297,sevenn,MPtrj
67186,sevenn,1.0068485993221323,sevenn,MPtrj
67187,sevenn,1.0002573509683506,sevenn,MPtrj
67188,sevenn,1.0171359039778096,sevenn,MPtrj
67189,sevenn,0.9984961352137359,sevenn,MPtrj
67190,sevenn,0.978753053263595,sevenn,MPtrj
67191,sevenn,0.9957916340934515,sevenn,MPtrj
67192,sevenn,1.0091867712526035,sevenn,MPtrj
67193,sevenn,0.9999798876120609,sevenn,MPtrj
67194,sevenn,0.998742839908336,sevenn,MPtrj
67195,sevenn,0.9967610242125701,sevenn,MPtrj
67196,sevenn,1.005498315028547,sevenn,MPtrj
67197,sevenn,0.9817334924239312,sevenn,MPtrj
67198,sevenn,0.9982169812964463,sevenn,MPtrj
67199,sevenn,0.9853085402388486,sevenn,MPtrj
67200,sevenn,0.9779267666446917,sevenn,MPtrj
67201,sevenn,0.9865062515752785,sevenn,MPtrj
67202,sevenn,1.0010840438561737,sevenn,MPtrj
67203,sevenn,0.9926735280935631,sevenn,MPtrj
67204,sevenn,1.0124960425629712,sevenn,MPtrj
67205,sevenn,0.999746997093579,sevenn,MPtrj
67206,sevenn,0.9949693483203504,sevenn,MPtrj
67207,sevenn,0.999814822769199,sevenn,MPtrj
67208,sevenn,1.035289157310336,sevenn,MPtrj
67209,sevenn,0.8904886149948775,sevenn,MPtrj
67210,sevenn,0.992909488991443,sevenn,MPtrj
67211,sevenn,0.9827280454211942,sevenn,MPtrj
67212,sevenn,0.9316722066517428,sevenn,MPtrj
67213,sevenn,0.9318626023293537,sevenn,MPtrj
67214,sevenn,0.9307971855385151,sevenn,MPtrj
67215,sevenn,0.945169921644109,sevenn,MPtrj
67216,sevenn,0.9450534976561339,sevenn,MPtrj
67217,sevenn,0.9341849564114205,sevenn,MPtrj
67218,sevenn,0.9310205080594619,sevenn,MPtrj
67219,sevenn,0.9313007530403984,sevenn,MPtrj
67220,sevenn,0.9318680925644405,sevenn,MPtrj
67221,sevenn,0.9318027293088457,sevenn,MPtrj
67222,sevenn,0.9305698452165727,sevenn,MPtrj
67223,sevenn,0.931301246557406,sevenn,MPtrj
67224,sevenn,0.9307413113710101,sevenn,MPtrj
67225,sevenn,0.9315072370416198,sevenn,MPtrj
67226,sevenn,0.9317325950170979,sevenn,MPtrj
67227,sevenn,0.9319147869908779,sevenn,MPtrj
67228,sevenn,0.9316363006261937,sevenn,MPtrj
67229,sevenn,0.9316573516421552,sevenn,MPtrj
67230,sevenn,0.9315216106286349,sevenn,MPtrj
67231,sevenn,0.9313245895797326,sevenn,MPtrj
67232,sevenn,0.9319461679500256,sevenn,MPtrj
67233,sevenn,0.9311749124344437,sevenn,MPtrj
67234,sevenn,0.9316452118236764,sevenn,MPtrj
67235,sevenn,0.931010320416918,sevenn,MPtrj
67236,sevenn,0.9930100687201424,sevenn,MPtrj
67237,sevenn,0.9794717040339264,sevenn,MPtrj
67238,sevenn,0.9367279483758727,sevenn,MPtrj
67239,sevenn,0.9828047358526353,sevenn,MPtrj
67240,sevenn,0.8709589517034383,sevenn,MPtrj
67241,sevenn,1.0528654440755887,sevenn,MPtrj
67242,sevenn,0.9569094328726798,sevenn,MPtrj
67243,sevenn,0.9910527746154553,sevenn,MPtrj
67244,sevenn,0.9912783315368815,sevenn,MPtrj
67245,sevenn,0.9966929641368969,sevenn,MPtrj
67246,sevenn,0.9433686143883091,sevenn,MPtrj
67247,sevenn,0.9621598051184235,sevenn,MPtrj
67248,sevenn,0.9703271012639484,sevenn,MPtrj
67249,sevenn,0.9535156207682951,sevenn,MPtrj
67250,sevenn,0.9882311597120276,sevenn,MPtrj
67251,sevenn,0.9900328838827309,sevenn,MPtrj
67252,sevenn,0.992959726572877,sevenn,MPtrj
67253,sevenn,0.9909538687425721,sevenn,MPtrj
67254,sevenn,0.988845249002486,sevenn,MPtrj
67255,sevenn,0.8024628947895563,sevenn,MPtrj
67256,sevenn,0.9885747740166573,sevenn,MPtrj
67257,sevenn,0.9719001152018679,sevenn,MPtrj
67258,sevenn,0.9930239429904884,sevenn,MPtrj
67259,sevenn,0.9949905177040668,sevenn,MPtrj
67260,sevenn,0.9963396818683847,sevenn,MPtrj
67261,sevenn,0.9707779269602629,sevenn,MPtrj
67262,sevenn,1.0327601275643779,sevenn,MPtrj
67263,sevenn,0.9934839338520871,sevenn,MPtrj
67264,sevenn,0.9967670856709958,sevenn,MPtrj
67265,sevenn,0.980841440748802,sevenn,MPtrj
67266,sevenn,0.9927261462751584,sevenn,MPtrj
67267,sevenn,0.9528998721799847,sevenn,MPtrj
67268,sevenn,0.9618519451218646,sevenn,MPtrj
67269,sevenn,0.9776542884331859,sevenn,MPtrj
67270,sevenn,0.9697196810711495,sevenn,MPtrj
67271,sevenn,0.9835499414017504,sevenn,MPtrj
67272,sevenn,0.9921796661811203,sevenn,MPtrj
67273,sevenn,1.0005088164344196,sevenn,MPtrj
67274,sevenn,0.9777956298123163,sevenn,MPtrj
67275,sevenn,0.9895884441053988,sevenn,MPtrj
67276,sevenn,0.9598275626767665,sevenn,MPtrj
67277,sevenn,0.9931277368570315,sevenn,MPtrj
67278,sevenn,0.9315369632718055,sevenn,MPtrj
67279,sevenn,1.0018090112223368,sevenn,MPtrj
67280,sevenn,0.9822540136718994,sevenn,MPtrj
67281,sevenn,0.9430716473219181,sevenn,MPtrj
67282,sevenn,0.9764660320128699,sevenn,MPtrj
67283,sevenn,0.9693404150059978,sevenn,MPtrj
67284,sevenn,0.9725889891604925,sevenn,MPtrj
67285,sevenn,0.9786241228180869,sevenn,MPtrj
67286,sevenn,1.0034347408337927,sevenn,MPtrj
67287,sevenn,0.9061391611582422,sevenn,MPtrj
67288,sevenn,0.8560699948832489,sevenn,MPtrj
67289,sevenn,1.0077115249067556,sevenn,MPtrj
67290,sevenn,0.9616198742864293,sevenn,MPtrj
67291,sevenn,1.0034841164036312,sevenn,MPtrj
67292,sevenn,0.9663009403690891,sevenn,MPtrj
67293,sevenn,1.0188184124840256,sevenn,MPtrj
67294,sevenn,1.0074253167066698,sevenn,MPtrj
67295,sevenn,0.9848272364224693,sevenn,MPtrj
67296,sevenn,0.9983358636381309,sevenn,MPtrj
67297,sevenn,0.9866786847622446,sevenn,MPtrj
67298,sevenn,0.9831731569015898,sevenn,MPtrj
67299,sevenn,1.0111148196206081,sevenn,MPtrj
67300,sevenn,1.003795557760831,sevenn,MPtrj
67301,sevenn,0.9680928342904342,sevenn,MPtrj
67302,sevenn,0.9545605504460771,sevenn,MPtrj
67303,sevenn,0.9931548691365929,sevenn,MPtrj
67304,sevenn,0.9937922703089408,sevenn,MPtrj
67305,sevenn,0.9984344595061821,sevenn,MPtrj
67306,sevenn,0.9909418567184113,sevenn,MPtrj
67307,sevenn,1.0026664020186575,sevenn,MPtrj
67308,sevenn,0.9985695731481361,sevenn,MPtrj
67309,sevenn,0.9978645299696624,sevenn,MPtrj
67310,sevenn,0.9925288688129955,sevenn,MPtrj
67311,sevenn,1.0027401759398318,sevenn,MPtrj
67312,sevenn,0.9959723879951792,sevenn,MPtrj
67313,sevenn,0.9977604469510141,sevenn,MPtrj
67314,sevenn,1.0012307934919358,sevenn,MPtrj
67315,sevenn,0.9974229202333952,sevenn,MPtrj
67316,sevenn,1.007755084537012,sevenn,MPtrj
67317,sevenn,0.962581456516152,sevenn,MPtrj
67318,sevenn,0.9928267523462343,sevenn,MPtrj
67319,sevenn,0.933643273183172,sevenn,MPtrj
67320,sevenn,0.998185444260716,sevenn,MPtrj
67321,sevenn,1.01329775998271,sevenn,MPtrj
67322,sevenn,0.9782324670639483,sevenn,MPtrj
67323,sevenn,0.9931047998080427,sevenn,MPtrj
67324,sevenn,0.9802184114100173,sevenn,MPtrj
67325,sevenn,0.937535475444367,sevenn,MPtrj
67326,sevenn,0.9994096456518082,sevenn,MPtrj
67327,sevenn,0.9805582311904276,sevenn,MPtrj
67328,sevenn,1.0352594103746877,sevenn,MPtrj
67329,sevenn,0.989041008562013,sevenn,MPtrj
67330,sevenn,1.010313564506387,sevenn,MPtrj
67331,sevenn,1.0146542421258553,sevenn,MPtrj
67332,sevenn,0.9948485393618716,sevenn,MPtrj
