lli,lam_pe,lam_ne,v_peak,dqdv_peak,v_valley,dqdv_valley,pvs,hops,jump_peak,jump_valley
0.14,0.06,0.16,3.603322082577256,5.465963453176594,3.746090690301834,4.826676536188911,-4.477783507008511,18,0.0048513160454546345,0.013832466799894139
0.14,0.06,0.18,3.599996585799614,5.472942875800328,3.750658087991785,4.855573930232053,-4.0977219567399,19,0.003325496777641934,0.004567397689950958
0.14,0.06,0.2,3.5958762711125853,5.466060783022691,3.753192539980706,4.8642599576516705,-3.825420153306045,20,0.004120314687028781,0.0025344519889207717
0.14,0.08,0.0,3.624727885601004,5.2737687035896545,3.7232676411365992,4.148572770174029,-11.418700272796752,11,0.01036567586349646,0.005779544813179882
0.14,0.08,0.02,3.6208724677413833,5.348565438952085,3.72115967654008,4.2259835789883065,-11.193669396234771,12,0.0038554178596208466,0.002107964596519185
0.14,0.08,0.04,3.614364380921363,5.415999922888223,3.7191843136682725,4.322228110437332,-10.434769263703231,13,0.006508086820020242,0.001975362871807551
0.14,0.08,0.06,3.6107300020029687,5.468362965834492,3.7205122804980935,4.433257363581934,-9.428713053159356,14,0.0036343789183943542,0.001327966829820948
0.14,0.08,0.08,3.6071610312729248,5.508816799532864,3.725027778091301,4.552440814399771,-8.1140441299088,15,0.003568970730043919,0.004515497593207574
0.14,0.08,0.1,3.6035137415926233,5.536348968563305,3.73571423395733,4.651446252727972,-6.6936416045570875,16,0.00364728968030148,0.010686455866029121
0.14,0.08,0.12,3.5997397889804423,5.548536854720291,3.745363552982676,4.722968461768149,-5.669187296514875,17,0.003773952612180942,0.009649319025345715
0.14,0.08,0.14,3.595439331494683,5.5529083047021635,3.7501814205967525,4.755549350418135,-5.152825316698954,18,0.004300457485759246,0.004817867614076654
0.14,0.08,0.16,3.592858284775543,5.546602086954798,3.752800032487009,4.7680658742977915,-4.867623517916532,19,0.0025810467191402786,0.0026186118902566946
0.14,0.08,0.18,3.58924594036722,5.530290658174529,3.7564420518423223,4.770668976129309,-4.543297540495364,20,0.0036123444083226985,0.003642019355313053
0.14,0.08,0.2,3.5845701860003776,5.508561049375652,3.757837388615755,4.761091121671879,-4.313972387278764,21,0.004675754366842533,0.0013953367734327315
0.14,0.1,0.0,3.611728318522667,5.490929460607505,3.7247037201846145,4.265663752540307,-10.845420242306565,12,0.012999567078336938,0.0014360790480152374
0.14,0.1,0.02,3.6080797363936257,5.542366785029156,3.7259591199886306,4.363803807265743,-9.998041572838302,13,0.003648582129041511,0.0012553998040161218
0.14,0.1,0.04,3.604565293557778,5.5786443420521366,3.7342279408266483,4.467376511125481,-8.570454593776072,14,0.0035144428358475643,0.00826882083801772
0.14,0.1,0.06,3.6010306341302507,5.603658079514864,3.7382884890416723,4.5526395632394205,-7.657255877659687,15,0.003534659427527398,0.004060548215023996
0.14,0.1,0.08,3.5947373200949815,5.61592301102918,3.745487316549276,4.618749596168275,-6.614749176217963,16,0.006293314035269226,0.007198827507603589
0.14,0.1,0.1,3.5910303839143864,5.620855225971339,3.7519094007659555,4.65638768017184,-5.994986572359157,17,0.003706936180595033,0.006422084216679558
0.14,0.1,0.12,3.5871422949890714,5.613127616172975,3.75412503072373,4.670412604175705,-5.645583705702835,18,0.003888088925315003,0.0022156299577744676
0.14,0.1,0.14,3.585202408670444,5.598227366528181,3.754599230842679,4.6758137015087655,-5.445283171142057,19,0.001939886318627515,0.000474200118949053
0.14,0.1,0.16,3.57935832142039,5.574824459047581,3.7562424725945367,4.673044843342551,-5.098136886312699,20,0.005844087250054031,0.0016432417518577047
0.14,0.1,0.18,3.5753151970366113,5.54438637805892,3.7623005053325,4.654792477116546,-4.75756041503895,21,0.004043124383778629,0.006058032737963348
0.14,0.1,0.2,3.5731375805643117,5.512313802186613,3.7695452334584196,4.595915105879515,-4.665799335228397,22,0.002177616472299526,0.007244728125919586
0.14,0.12,0.0,3.5989984084885807,5.640073064049292,3.736582194176806,4.377198175984836,-9.178951442186799,13,0.012729910034086522,0.011878473992191552
0.14,0.12,0.02,3.595448992725291,5.664989599209468,3.73717669331773,4.453132191476813,-8.55060374695238,14,0.0035494157632895984,0.0005944991409241318
0.14,0.12,0.04,3.5920203014532626,5.678157654276375,3.744826706908962,4.515506642298928,-7.608653632746542,15,0.0034286912720284946,0.00765001359123163
0.14,0.12,0.06,3.588514054727587,5.677304941558331,3.7484161613139726,4.554792887198304,-7.019995410464463,16,0.003506246725675677,0.0035894544050107946
0.14,0.12,0.08,3.5849801384922877,5.670699495172608,3.7516972897565526,4.571566141612423,-6.5928031112884025,17,0.003533916235299195,0.0032811284425799947
0.14,0.12,0.1,3.5812428541135732,5.653598205640006,3.7544272766532027,4.579022613894927,-6.204805120386538,18,0.003737284378714456,0.0027299868966501606
0.14,0.12,0.12,3.576970536704176,5.630249480249258,3.755995905218399,4.579550140194805,-5.868996940346913,19,0.004272317409397264,0.0015686285651961285
0.14,0.12,0.14,3.571763901005051,5.60072182837793,3.7590988609893636,4.572219018079711,-5.490180852438566,20,0.005206635699125162,0.003102955770964755
0.14,0.12,0.16,3.5682714189028326,5.568715056238241,3.763242535808442,4.543010347621804,-5.260803368701053,21,0.0034924821022181973,0.004143674819078402
0.14,0.12,0.18,3.5638398825139332,5.528414675363816,3.7757010920096397,4.467450477677834,-5.0078265870916026,22,0.004431536388899371,0.012458556201197624
0.14,0.12,0.2,3.561234042179094,5.482057950102675,3.827236616467159,4.022756244788379,-5.486043543826597,23,0.00260584033483946,0.05153552445751952
0.14,0.14,0.0,3.589154791898568,5.7183128244153325,3.744048447434028,4.411719242911472,-8.435423497412001,14,0.009843616590012871,0.007466253257221833
0.14,0.14,0.02,3.5827807838739165,5.719979039951802,3.747967764455993,4.450343308947916,-7.686052051620639,15,0.006374008024651268,0.003919317021964908
0.14,0.14,0.04,3.5792702733948385,5.710649888177555,3.75165564028476,4.471995652443175,-7.1853792353810215,16,0.0035105104790780217,0.003687875828767062
0.14,0.14,0.06,3.575755879377974,5.69589573552575,3.755147877051531,4.479754969346476,-6.77923643167355,17,0.003514394016864486,0.0034922367667711285
0.14,0.14,0.08,3.5721060379559506,5.674835631425812,3.7546176462883007,4.483938024066815,-6.525051300793947,18,0.0036498414220234032,0.0005302307632302217
0.14,0.14,0.1,3.568134725635453,5.645874764743132,3.7570146947060636,4.480895690052973,-6.167827538422805,19,0.003971312320497411,0.0023970484177628926
0.14,0.14,0.12,3.563453611299191,5.611140636377936,3.7578848643393625,4.467816637477881,-5.880350926215709,20,0.004681114336262393,0.0008701696332988895
0.14,0.14,0.14,3.5606027216307847,5.572304074977664,3.763755007732447,4.4285481467022,-5.630042123685982,21,0.002850889668406076,0.005870143393084337
0.14,0.14,0.18,3.551772125310723,5.485392758603108,3.8226610050164256,3.9474375070640773,-5.67743959519448,23,0.012067757203210405,0.046959913006785925
0.14,0.14,0.2,3.5458674657469342,5.437538520260869,3.811721305131351,3.738552181205068,-6.39067821247116,24,0.005904659563788606,0.010939699885074372
0.14,0.16,0.0,3.5770433040262644,5.739861075179709,3.7521901458857267,4.369059352388214,-7.826585442467898,15,0.012111487872303428,0.008141698451698876
0.14,0.16,0.02,3.570407323364774,5.723807748961972,3.7520221696613034,4.380851864516098,-7.3945269994787735,16,0.006635980661490404,0.00016797622442332738
0.14,0.16,0.04,3.566855349984469,5.703355382049123,3.7556965309780117,4.385613697438657,-6.978041959266947,17,0.003551973380305107,0.0036743613167082856
0.14,0.16,0.06,3.5632788727312596,5.674963236107723,3.7554117632737545,4.385669686878577,-6.71042602642772,18,0.003576477253209198,0.0002847677042572272
0.14,0.16,0.08,3.559385099294031,5.641876993731635,3.7583361429443958,4.379438062683952,-6.34547528821354,19,0.0038937734372286315,0.0029243796706412972
0.14,0.16,0.1,3.5551028797471163,5.605081622125123,3.7603175913298186,4.358908258922958,-6.072534242750683,20,0.004282219546914767,0.0019814483854228016
0.14,0.16,0.12,3.5499398200396928,5.564192818854731,3.764209473911887,4.311400531971056,-5.846802215076748,21,0.0051630597074234785,0.0038918825820686287
0.14,0.16,0.16,3.5421405584720875,5.47775218163315,3.8171856493427714,3.8651688251469,-5.862978144352439,23,0.017561983405364412,0.025485918948024544
0.14,0.16,0.18,3.5368337659070996,5.42723512164155,3.8076044937663758,3.661565708779297,-6.5209021182670055,24,0.014938359403623203,0.015056511250049809
0.14,0.16,0.2,3.533436973999843,5.378156511097391,3.794588737023256,3.4968863102075036,-7.203743061543978,25,0.0033967919072566133,0.013015756743119944
0.14,0.18,0.0,3.56412183351968,5.716205043553005,3.756424976112515,4.286271304748812,-7.4358313625264305,16,0.01292147050658432,0.0042348302267880555
0.14,0.18,0.02,3.5576096221834543,5.68942125360069,3.7563994493869615,4.288595786070629,-7.046766362425547,17,0.006512211336225704,2.552672555333757e-05
0.14,0.18,0.04,3.55382854694498,5.660341453344764,3.75610119423579,4.285557599433095,-6.7966869091060405,18,0.003781075238474152,0.0002982551511716558
0.14,0.18,0.06,3.5499465433386304,5.624131547218272,3.759438853701779,4.27493883149242,-6.440297084828876,19,0.0038820036063498264,0.0033376594659890735
0.14,0.18,0.08,3.5458787944451595,5.585901130615743,3.7622716617425183,4.246916976749119,-6.187746253330263,20,0.004067748893470835,0.0028328080407393763
0.14,0.18,0.1,3.5412148477870824,5.546565685697804,3.7677693975893556,4.191565913079138,-5.980898524444772,21,0.004663946658077123,0.005497735846837326
0.14,0.18,0.14,3.5315718376319887,5.454545468791494,3.8145658479682556,3.776993969504431,-5.9278692764335075,23,0.016717338375856983,0.02810979579548789
0.14,0.18,0.16,3.526635667279787,5.408552456605367,3.801837910899978,3.5793640929434796,-6.6467058538460435,24,0.004936170352201508,0.012727937068277573
0.14,0.18,0.18,3.5235778053290407,5.35906640275082,3.7897829197611195,3.4309017734559353,-7.243153961968107,25,0.01325596057805889,0.017821574005256302
0.14,0.18,0.2,3.5196525305910082,5.308053192409978,3.779208133603561,3.335409038095892,-7.600083109046524,26,0.003925274738032503,0.010574786157558691
0.14,0.2,0.0,3.5480987242784594,5.66321173998465,3.757395275257119,4.189741520190146,-7.040107507288746,17,0.016023109241220634,0.0009702991446043363
0.14,0.2,0.02,3.544952700025944,5.629393559611822,3.7577929271918062,4.184450750264101,-6.788861431827486,18,0.0031460242525152005,0.00039765193468710436
0.14,0.2,0.04,3.540493769318254,5.59407866792799,3.7610077428865694,4.169381229237208,-6.460803438605717,19,0.004458930707690101,0.003214815694763118
0.14,0.2,0.06,3.5364434684897104,5.555276443815528,3.7644154744820124,4.136189009207383,-6.224831985099362,20,0.00405030082854374,0.003407731595443053
0.14,0.2,0.08,3.532030242627898,5.512495878563177,3.7712187744182923,4.070989443832992,-6.026653635691055,21,0.004413225861812364,0.006803299936279927
0.14,0.2,0.1,3.5267931108705133,5.470413951570734,3.819001097047372,3.906064595195181,-5.353547576994461,22,0.0052371317573847165,0.047782322629079665
0.14,0.2,0.12,3.520919377666421,5.424928768120278,3.806895823775588,3.68282516112884,-6.091773048772054,23,0.005873733204092346,0.0121052732717839
0.14,0.2,0.14,3.517079240855792,5.382182193747976,3.795729921655278,3.4981648292674263,-6.761215723841237,24,0.0038401368106288913,0.0111659021203101
0.14,0.2,0.16,3.511671176133251,5.332511999470743,3.7853347696033337,3.3636697714796835,-7.194388566728716,25,0.005408064722541184,0.0103951520519443
0.14,0.2,0.18,3.5086747083988095,5.286818299189868,3.7764048859813077,3.284362602532137,-7.47937985452049,26,0.0029964677344413992,0.008929883622025958
0.14,0.2,0.2,3.5038568473588114,5.235682908083956,3.7685592683557636,3.2713532958359486,-7.420897794775459,27,0.004817861039998039,0.007845617625544143
0.16,0.0,0.0,3.640798329051237,3.974287355911821,3.675907607643902,3.7073462644361226,-7.603149428751551,8,0.04671230437480167,0.053051913606553924
0.16,0.0,0.02,3.6363175820656926,4.019121363375864,3.67106710649252,3.74784449066956,-7.8066355491435715,9,0.00448074698554457,0.004840501151381904
0.16,0.0,0.04,3.632220547179372,4.063638340753385,3.6626700410521753,3.7937322540542926,-8.864058227915688,10,0.004097034886320738,0.008397065440344686
0.16,0.0,0.06,3.6280154453887064,4.103577384825185,3.6581304251139057,3.8452206142404846,-8.579011938318333,11,0.004205101790665466,0.00453961593826957
0.16,0.0,0.08,3.6240312505065053,4.142021751753031,3.653808830515958,3.9020792939448867,-8.057822621313644,12,0.003984194882201031,0.0043215945979477866
0.16,0.0,0.1,3.620217794746166,4.176273055067655,3.645913963193778,3.9561545289751816,-8.566200308860862,13,0.0038134557603393127,0.007894867322180144
0.16,0.0,0.12,3.6164283331784874,4.204574902628473,3.6418646763129447,4.012636725958247,-7.5458243213513505,14,0.003789461567678565,0.004049286880833058
0.16,0.0,0.14,3.6127414594947664,4.2275049405699345,3.6342797970518714,4.0624649785635105,-7.662613772713447,15,0.0036868736837210037,0.0075848792610733184
0.16,0.0,0.16,3.609062421304839,4.242137860132047,3.630418300365972,4.10960884695687,-6.205739075212113,16,0.0036790381899276525,0.0038614966858996347
0.16,0.0,0.18,3.608715932233522,4.248967853987234,3.6228478604939083,4.148139192841031,-7.134812694233689,17,0.0003464890713167357,0.007570439872063517
0.16,0.0,0.2,3.60412574648796,4.260530592665773,3.6181074746227715,4.178498086671571,-5.8671220898623755,18,0.004590185745561914,0.0047403858711367874
0.16,0.02,0.0,3.625799865373275,4.182266400635077,3.659685262878421,3.857178745578146,-9.593738866647891,9,0.014998463677962093,0.01622234476548101
0.16,0.02,0.02,3.621820110031078,4.227937978055161,3.6552941154877776,3.9167567431802763,-9.296205537082043,10,0.003979755342196967,0.00439114739064328
0.16,0.02,0.04,3.61785330167215,4.272300328965626,3.647131301424695,3.9820010727633255,-9.91526943971193,11,0.003966808358927931,0.008162814063082724
0.16,0.02,0.06,3.613996829211129,4.305934446370687,3.642947317724212,4.044658400671731,-9.024927008774966,12,0.0038564724610212764,0.004183983700482674
0.16,0.02,0.08,3.610232810098541,4.336295758389369,3.6352164347496347,4.106414737521723,-9.201267793525808,13,0.0037640191125878353,0.007730882974577469
0.16,0.02,0.1,3.606801181004149,4.359179256430621,3.631562594747599,4.163272658358099,-7.911769501624048,14,0.003431629094392097,0.0036538400020358353
0.16,0.02,0.12,3.6031886171319263,4.375562543643189,3.6241853446682533,4.212725178091316,-7.755368795929928,15,0.0036125638722226405,0.007377250079345643
0.16,0.02,0.14,3.5997045116725284,4.383347713766554,3.6205652830990775,4.255263441446562,-6.139958571090083,16,0.0034841054593979237,0.0036200615691757143
0.16,0.02,0.16,3.5994245137532555,4.388719971019241,3.613266245815246,4.2868313289981925,-7.360974881231561,17,0.00027999791927291184,0.007299037283831744
0.16,0.02,0.18,3.5955405771991473,4.3873429293809965,3.609294133876924,4.310638273987447,-5.577077783631836,18,0.003883936554108125,0.0039721119383218095
0.16,0.02,0.2,3.590804926210076,4.3784649203098995,3.6044426337411526,4.3233701884407765,-4.039882197471797,19,0.0047356509890712495,0.004851500135771403
0.16,0.04,0.0,3.611771318034878,4.397097783916103,3.6442885086166803,4.063670830882453,-10.253867172038158,10,0.01402854733839698,0.015396754261740586
0.16,0.04,0.02,3.60803979006326,4.438243541989658,3.6401727941293403,4.133502739958619,-9.483732096891764,11,0.0037315279716181315,0.00411571448734005
0.16,0.04,0.04,3.6044098967976463,4.469255580880584,3.6325740553470833,4.198266509218839,-9.621770562968312,12,0.003629893265613582,0.00759873878225692
0.16,0.04,0.06,3.600776995553872,4.489187556098272,3.6251166971043,4.261614316179976,-9.349877994469288,13,0.0036329012437743557,0.007457358242783485
0.16,0.04,0.08,3.5972973577080856,4.504334321464559,3.6214632962150595,4.312002218331852,-7.958809589671149,14,0.0034796378457864208,0.003653400889240377
0.16,0.04,0.1,3.5938222605779844,4.510521371774595,3.6143593547177457,4.355842498536179,-7.531682534334086,15,0.00347509713010119,0.007103941497313748
0.16,0.04,0.12,3.5938529295002484,4.510360067788541,3.6109552090635217,4.390367912963488,-7.01614977004192,16,3.0668922263998866e-05,0.003404145654223978
0.16,0.04,0.14,3.590406603860452,4.508620069277447,3.604010187567435,4.4137909428371875,-6.970893000171867,17,0.0034463256397962994,0.006945021496086667
0.16,0.04,0.16,3.586896467411926,4.498299741944121,3.600461930695438,4.4284139292727875,-5.1517453706335035,18,0.0035101364485261577,0.003548256871996891
0.16,0.06,0.0,3.598588002396406,4.591916653389278,3.629873893214965,4.294022710858738,-9.521670463473843,11,0.01318331563847197,0.014414615401715292
0.16,0.06,0.02,3.5950174247900666,4.611306469131221,3.622490985709956,4.357029378243961,-9.255337945769437,12,0.003570577606339498,0.00738290750500914
0.16,0.06,0.04,3.5915132847744555,4.625976729183523,3.6153101217627155,4.41040836082472,-9.058698366726329,13,0.003504140015611057,0.007180863947240379
0.16,0.06,0.06,3.5881443873246295,4.630339739756362,3.611824398634431,4.454348713224711,-7.432049935668938,14,0.003368897449826047,0.0034857231282843237
0.16,0.06,0.08,3.5848117975797025,4.629533686476327,3.604990532871988,4.487038585984387,-7.061646749804875,15,0.003332589744927006,0.006833865762443381
0.16,0.06,0.1,3.5847007737658223,4.621826214590623,3.601539909130446,4.510337889259433,-6.620786811026527,16,0.00011102381388017335,0.003450623741541925
0.16,0.06,0.12,3.581392277961985,4.610263286740323,3.5948231090150826,4.521683069088506,-6.595289398073991,17,0.003308495803837186,0.006716800115363242
0.16,0.06,0.14,3.5780013924002425,4.591571936237603,3.591435918992573,4.525994434361056,-4.881266297391107,18,0.003390885561742607,0.003387190022509756
0.16,0.06,0.18,3.6176135870098167,5.184201432338158,3.7006863212801404,4.536386086574421,-7.79817050027157,20,0.0176170012102026,0.049971766711644605
0.16,0.06,0.2,3.6118529324354323,5.219073676044116,3.6922809894108335,4.693821788327284,-6.530704675328397,21,0.005760654574384461,0.00840533186930692
0.16,0.08,0.0,3.5859517412778,4.738447920886459,3.6128765979007498,4.504153454461203,-8.701790680123922,12,0.01263626111860594,0.016997295314215233
0.16,0.08,0.02,3.5823740091018403,4.741873286092258,3.605758902029637,4.544693318813519,-8.431937998927477,13,0.0035777321759598024,0.0071176958711127725
0.16,0.08,0.04,3.5789905640479684,4.737252014005691,3.598927302817592,4.578143845374167,-7.980651723939259,14,0.003383445053871892,0.006831599212044903
0.16,0.08,0.06,3.5787754303781156,4.727836663642564,3.5954339352981357,4.596652448635772,-7.874909281272644,15,0.00021513366985281834,0.003493367519456392
0.16,0.08,0.08,3.575592397191541,4.710091281251937,3.588893367200149,4.61024037674971,-7.507039293946596,16,0.0031830331865747574,0.006540568097986643
0.16,0.08,0.1,3.5724708952257567,4.690735222860065,3.585791940927335,4.609979063831995,-6.0622987742246774,17,0.0031215019657842014,0.0031014262728139563
0.16,0.08,0.12,3.568886789972585,4.66592198418675,3.5822404272929216,4.606082824235951,-4.4811131615555135,18,0.0035841052531715434,0.003551513634413528
0.16,0.08,0.16,3.6092954366918697,5.312593492153713,3.7304091133170076,4.631256066844359,-5.625602692404253,20,0.016437151916326886,0.022390919170001577
0.16,0.08,0.18,3.6040881291063833,5.329462729245011,3.7439485350591135,4.717250079537415,-4.3773121173015275,21,0.005207307585486376,0.013539421742105873
0.16,0.08,0.2,3.6007213929054736,5.336676541537382,3.751605481592825,4.748874494341639,-3.895719239248176,22,0.00336673620090977,0.007656946533711295
0.16,0.1,0.0,3.57317775537866,4.829568249102186,3.596285300467826,4.658927319007324,-7.384641225902685,13,0.01277398589914025,0.016591297432923646
0.16,0.1,0.02,3.573127854831688,4.816269514669089,3.5896411694778703,4.678002596987463,-8.373056569450886,14,4.9900546971848314e-05,0.006644130989955865
0.16,0.1,0.04,3.569788547678808,4.799700645726121,3.5863227148735706,4.685128152306499,-6.929438421060308,15,0.00333930715288,0.003318454604299692
0.16,0.1,0.06,3.5664078248147244,4.780026957400538,3.5796358545868574,4.685356856830425,-7.156780125302631,16,0.0033807228640836406,0.00668686028671317
0.16,0.1,0.08,3.5632000898620526,4.7516319344387155,3.5764714600224496,4.677425457256104,-5.591470683565944,17,0.0032077349526717924,0.0031643945644077576
0.16,0.1,0.14,3.600356710095316,5.412838065941474,3.7429156916088004,4.612603951930961,-5.613354595514002,20,0.015154301424872063,0.011683539233878548
0.16,0.1,0.16,3.5960880486235,5.417253438945767,3.7510886681020086,4.65033425521693,-4.9478459267394905,21,0.004268661471816149,0.00817297649320814
0.16,0.1,0.18,3.5933960359102213,5.415705325215987,3.7535254111923244,4.664074125079028,-4.693899534753037,22,0.0026920127132785687,0.0024367430903158294
0.16,0.1,0.2,3.589850271804409,5.398349692401961,3.757070379874575,4.66665300919622,-4.375650103627005,23,0.00354576410581231,0.0035449686822506266
0.16,0.12,0.0,3.5640145573895183,4.878489698658988,3.580454514692119,4.752175025603182,-7.68339422851313,14,0.009163197989141558,0.015830785775706957
0.16,0.12,0.02,3.560656960931315,4.853005267764698,3.577141357764674,4.751775860321518,-6.140922744490306,15,0.003357596458203549,0.00331315692744516
0.16,0.12,0.04,3.557275685824674,4.826481328357993,3.5704920774359157,4.739734053648072,-6.5636126154233585,16,0.0033812751066406577,0.0066492803287583335
0.16,0.12,0.06,3.553926943566254,4.794125861299856,3.5672050743034442,4.7248234130348346,-5.219292507108334,17,0.0033487422584199678,0.0032870031324714333
0.16,0.12,0.1,3.597732848296303,5.482288525771436,3.74241014429695,4.50936030283424,-6.72481619322527,19,0.016489994182729895,0.012017132356252791
0.16,0.12,0.12,3.5941752959409863,5.488525422624726,3.7489758124933052,4.549196075573567,-6.067998789485226,20,0.003557552355316851,0.00656566819635529
0.16,0.12,0.14,3.590255721050006,5.47901043702433,3.7545841014011208,4.5663418880853275,-5.553931384152481,21,0.003919574890980382,0.005608288907815506
0.16,0.12,0.16,3.5855539353161823,5.4702267608240716,3.7550873919818293,4.572616505726388,-5.294590653383219,22,0.004701785733823627,0.0005032905807085264
0.16,0.12,0.18,3.5797586920459916,5.445012231216433,3.756657312667249,4.5688027756072405,-4.953172910743999,23,0.005795243270190653,0.0015699206854198344
0.16,0.12,0.2,3.57570833961339,5.415841004313764,3.7591661691538625,4.551478775298316,-4.711503625549881,24,0.004050352432601656,0.0025088564866133645
0.16,0.14,0.0,3.5513388120976406,4.885478900916798,3.564519885619631,4.795339610500853,-6.838539384941723,15,0.01267574529187776,0.015934629072487994
0.16,0.14,0.02,3.547908673475917,4.8552168088101535,3.561159988784861,4.775473336372782,-6.017777901907399,16,0.0034301386217236995,0.0033598968347701152
0.16,0.14,0.04,3.5445060478598296,4.817396438516426,3.5578333404766846,4.755891273473388,-4.614978211347482,17,0.0034026256160872848,0.0033266483081764164
0.16,0.14,0.08,3.5883751466221074,5.5466845157643325,3.748492697960892,4.445701003821384,-6.876095110981522,19,0.01626910866615683,0.006124948327408841
0.16,0.14,0.1,3.5849268165024935,5.54009739963306,3.751813553589817,4.4659775756128335,-6.436220413718039,20,0.003448330119613985,0.0033208556289250346
0.16,0.14,0.12,3.5812301125969475,5.525872311493988,3.7545440140031476,4.4740239188131445,-6.06903649474487,21,0.003696703905545995,0.002730460413330693
0.16,0.14,0.14,3.577079454062597,5.502334664087794,3.7561787318401945,4.475596057067048,-5.732790325909264,22,0.00415065853435026,0.0016347178370468285
0.16,0.14,0.16,3.5718884459470486,5.472982712664953,3.759216358869299,4.469021286082797,-5.359379768453647,23,0.005191008115548623,0.003037627029104595
0.16,0.14,0.18,3.5684129361069648,5.43717039355303,3.7632238274048393,4.440025061911154,-5.1185296930714035,24,0.0034755098400838236,0.004007468535540237
0.16,0.16,0.0,3.5382780890437555,4.866415248203151,3.551608509101611,4.794825735793868,-5.370386836917156,16,0.01306072305388506,0.012911376518020212
0.16,0.16,0.02,3.5347257228725235,4.82987389867448,3.548143884924457,4.768544140791604,-4.570652645683281,17,0.003552366171232002,0.0034646241771540964
0.16,0.16,0.06,3.581759901314206,5.581410610593787,3.7514048064740804,4.365694292971643,-7.166241252435166,19,0.018481028582946202,0.004006956799674111
0.16,0.16,0.08,3.575411874025185,5.563615722602875,3.754896705599628,4.375564743206925,-6.619227758548466,20,0.006348027289020841,0.003491899125547704
0.16,0.16,0.1,3.5718192048458746,5.54619528480261,3.754380038577666,4.380397704778181,-6.38580333028692,21,0.003592669179310448,0.0005166670219622915
0.16,0.16,0.12,3.5679242023277933,5.515481409743999,3.756812052270629,4.377269327198322,-6.0258618163642605,22,0.003895002518081281,0.0024320136929634195
0.16,0.16,0.14,3.563313218421757,5.480576040681887,3.7576954104245757,4.364337880756698,-5.74249188376785,23,0.0046109839060362035,0.0008833581539464674
0.16,0.16,0.16,3.560489636844669,5.442577245255984,3.7634870382448806,4.32468836714328,-5.506912257998682,24,0.0028235815770880635,0.0057916278203049565
0.16,0.16,0.2,3.551550213006996,5.355333602389341,3.8219331949171242,3.8434171329774953,-5.591758988420306,26,0.01811323900715278,0.027344457893868412
0.16,0.18,0.0,3.5222599006169006,4.826998377674754,3.5357498943785863,4.7707357972891735,-4.170689874251672,17,0.016018188426854874,0.015858614723024633
0.16,0.18,0.02,3.5185154828549488,4.784805721644583,3.5321082416846137,4.737381998518617,-3.4888960894728513,18,0.0037444177619518904,0.0036416526939726523
0.16,0.18,0.06,3.5663574755470426,5.569769966234162,3.755203059992076,4.282207503794119,-6.81807025683891,20,0.016410932208412277,0.00423579370970284
0.16,0.18,0.08,3.5626714629512324,5.544216731210989,3.754782150315628,4.281755964948221,-6.571528026799111,21,0.0036860125958102508,0.00042090967644803357
0.16,0.18,0.1,3.5589786847940617,5.513413973561481,3.7578496994284105,4.276112307731689,-6.2216289694339695,22,0.0036927781571707285,0.0030675491127825083
0.16,0.18,0.12,3.554715831409321,5.475366913720121,3.7598195187391825,4.254461464451102,-5.952625548391415,23,0.004262853384740861,0.001969819310772003
0.16,0.18,0.14,3.5495883284753704,5.43509887589749,3.767481488200719,4.207493934043713,-5.633976502067142,24,0.0051275029339503675,0.007661969461536522
0.16,0.18,0.18,3.541703773213867,5.345919260817738,3.816364372503211,3.7614750279868545,-5.768735074963322,26,0.018125967884826455,0.02658145274209156
0.16,0.18,0.2,3.5362403078453717,5.297276024490777,3.8063040228154392,3.558715123525935,-6.437595295456609,27,0.0054634653684955126,0.010060349687771808
0.16,0.2,0.0,3.508352149331211,4.777542923075189,3.522098847978112,4.726166411642322,-3.7373708955530947,18,0.013907751285689773,0.013651046400474431
0.16,0.2,0.02,3.5045859545682867,4.733326017139693,3.518439797325308,4.692584374267162,-2.9408189184104105,19,0.0037661947629241688,0.00365905065280403
0.16,0.2,0.06,3.5529066880511677,5.526749218240071,3.7550945237236397,4.182451955774433,-6.648754402036782,21,0.016463219561457354,0.009320950758372692
0.16,0.2,0.08,3.549190358581908,5.49402856255828,3.7585455652898867,4.172150200890522,-6.314045790662345,22,0.003716329469259705,0.0034510415662469818
0.16,0.2,0.1,3.545093725762046,5.45548266723407,3.761330200789213,4.144232580876993,-6.063963474211915,23,0.004096632819861945,0.0027846354993261713
0.16,0.2,0.12,3.5404225826584175,5.415521091468698,3.7668034123487124,4.088188338513789,-5.863273647202348,24,0.004671143103628594,0.005473211559499536
0.16,0.2,0.16,3.530779090402451,5.324850253583446,3.8135210161416433,3.6728985702259003,-5.842613114552193,26,0.019107914269200332,0.02818624653830959
0.16,0.2,0.18,3.5257648197089866,5.278886813645226,3.8004096188806304,3.479324665876909,-6.552325597265909,27,0.005014270693464606,0.013111397261012847
0.16,0.2,0.2,3.5227628369328343,5.228957968429628,3.7879461136057193,3.3342552220824273,-7.144880213107852,28,0.0030019827761522677,0.012463505274911135
0.18,0.0,0.0,3.6711426894762114,3.6712295858523945,3.6991846557371963,3.543761390502138,-4.545622591651281,9,0.030344360424974237,0.02327704809329445
0.18,0.0,0.02,3.6623327432983377,3.6900448991880044,3.6942468984772114,3.5393291378327913,-4.7225364578969815,10,0.008809946177873673,0.0049377572599849096
